"cuadrID","cUTM10","Gpy2002","Area100","lati","long","Gpy_P","Gpy_F","Gpy2015","Gpy2002A100","Gpy2015A100"
87,"29SPC75",0,1,38.4233017,-6.9876208,0.000148026545344075,0.00131846827383109,0,0,0
88,"29SPC76",0,1,38.5113068,-6.9851532,0.000136802603162879,0.00121860510071037,0,0,0
89,"29SPC77",0,1,38.602169,-6.9844799,0.000111149136505135,0.000990291031412349,0,0,0
90,"29SPC78",0,1,38.6913643,-6.9781303,0.000140889020590612,0.00125496537767777,0,0,0
91,"29SPC79",0,1,38.7824745,-6.9796619,0.000374523569994891,0.00332990646760956,0,0,0
92,"29SPC80",0,1,37.9747391,-6.8813772,0.000774990107960182,0.00686875897109573,0,0,0
93,"29SPC81",0,1,38.0629387,-6.8798671,0.000442860931757602,0.00393537416857048,0,0,0
94,"29SPC82",0,0,38.1536331,-6.8789778,0.000328571578025653,0.00292240525966003,0,NA,NA
95,"29SPC83",0,0,38.2409821,-6.8770633,0.000316002425352824,0.0028108907869262,0,NA,NA
96,"29SPC84",0,1,38.3312035,-6.8742504,0.000285520550502779,0.00254036131741109,0,0,0
97,"29SPC85",0,1,38.4194527,-6.8710494,0.000307004494897519,0.00273104686927916,0,0,0
98,"29SPC86",0,1,38.5091286,-6.8723173,0.000220794465823805,0.00196547904104838,0,0,0
99,"29SPC87",0,1,38.5993919,-6.8680739,0.000140666474742461,0.00125298526146322,0,0,0
100,"29SPC88",0,1,38.6913338,-6.8656602,0.000135827283794652,0.00120992652034857,0,0,0
101,"29SPC89",0,1,38.7787132,-6.8630142,0.000262111308853927,0.00233251366152909,0,0,0
102,"29SPC90",0,1,37.9734955,-6.7703977,0.000832974000920235,0.00737930478554161,0,0,0
103,"29SPC91",0,1,38.0627365,-6.7664137,0.000432495227085393,0.003843576235388,0,0,0
104,"29SPC92",0,1,38.1483612,-6.7648711,0.000431100800248024,0.00383122614596165,0,0,0
105,"29SPC93",0,1,38.2411957,-6.7622662,0.000386961806720124,0.00344015762802707,0,0,0
106,"29SPC94",0,1,38.3289223,-6.7605262,0.000437766441886906,0.00389025961000433,0,0,0
107,"29SPC95",0,1,38.4166451,-6.7595,0.000600999990939503,0.00533398272833818,0,0,0
108,"29SPC96",0,1,38.5068169,-6.7544255,0.00054469538203197,0.00483641502330212,0,0,0
109,"29SPC97",0,1,38.5980606,-6.7524695,0.000220228312433811,0.0019604480012535,0,0,0
110,"29SPC98",0,1,38.6861382,-6.7526393,0.000150758121988169,0.00134276934403488,0,0,0
111,"29SPC99",0,1,38.7778244,-6.7501678,0.000225593218868022,0.00200812065425215,0,0,0
112,"29SPD28",0,0,39.6353264,-7.510581,0.0394737934375999,0.26818736751471,0,NA,NA
113,"29SPD29",0,0,39.6654968,-7.5172415,0.0341568530371148,0.239753286664231,0,NA,NA
114,"29SPD37",0,0,39.5423737,-7.4035988,0.0212733666690102,0.162357480479302,0,NA,NA
115,"29SPD38",0,0,39.610363,-7.4318476,0.0351172473934425,0.245027924704335,0,NA,NA
116,"29SPD39",0,0,39.6617546,-7.4356084,0.0380221966397369,0.260607079776043,0,NA,NA
118,"29SPD45",0,0,39.3374672,-7.2890491,0.0398746349475496,0.270257241914055,0,NA,NA
119,"29SPD46",0,0,39.4242134,-7.2930355,0.0159860437809548,0.126538396872813,0,NA,NA
120,"29SPD47",0,0,39.5152702,-7.3168349,0.0141826467583095,0.113704613383476,0,NA,NA
121,"29SPD48",0,1,39.6073341,-7.3149123,0.0265366569656948,0.19555239557165,0,0,0
122,"29SPD49",0,0,39.6597099,-7.2992444,0.0281554954364478,0.205307297077167,0,NA,NA
123,"29SPD53",0,0,39.1804314,-7.1806421,0.0105620297997744,0.0869175691639845,0,NA,NA
124,"29SPD54",0,0,39.2385368,-7.1967621,0.0202338790722735,0.155519583492482,0,NA,NA
125,"29SPD55",0,1,39.3313446,-7.2046003,0.0282010387197785,0.205578778398945,0,0,0
126,"29SPD56",0,1,39.4212761,-7.2024713,0.0132532241951557,0.106960905238822,0,0,0
74,"29SPC62",0,0,38.1913719,-7.0743799,0.000345646424001081,0.00307385912593117,0,NA,NA
75,"29SPC63",0,0,38.2511978,-7.0888062,0.0004056441638171,0.00360571531180498,0,NA,NA
76,"29SPC64",0,1,38.3337364,-7.1088738,0.000348195929954924,0.00309646973713718,0,0,0
77,"29SPC65",0,1,38.4231339,-7.1037283,0.000189371422393408,0.00168617461660237,0,0,0
78,"29SPC66",0,1,38.5153656,-7.1014695,0.000145314885782527,0.00129434335456891,0,0,0
79,"29SPC67",0,1,38.6022263,-7.0990005,0.000176640077939097,0.0015729722714577,0,0,0
80,"29SPC68",0,1,38.6940804,-7.1005483,0.000254497221985397,0.00226489258831097,0,0,0
81,"29SPC69",0,0,38.7793961,-7.0859962,0.00046535078478827,0.00413449106572439,0,NA,NA
82,"29SPC70",0,0,37.9735146,-6.9973502,0.000320280832453721,0.00284885162350124,0,NA,NA
83,"29SPC71",0,0,38.0609055,-6.9608216,0.000495089342735872,0.00439767688272286,0,NA,NA
84,"29SPC72",0,0,38.1656075,-6.9814515,0.000315294599902982,0.00280461024753098,0,NA,NA
85,"29SPC73",0,0,38.2450485,-6.9926534,0.000316623476797032,0.00281640132222349,0,NA,NA
86,"29SPC74",0,1,38.3313942,-6.9889145,0.000213966056041003,0.00190479636673946,0,0,0
127,"29SPD57",0,1,39.5123444,-7.1972828,0.0135397831042075,0.109049678761904,0,0,0
128,"29SPD58",0,1,39.6032143,-7.1966534,0.0221933353466641,0.168329311643882,0,0,0
129,"29SPD59",0,0,39.6623421,-7.2036085,0.0209671254884718,0.16035301248177,0,NA,NA
130,"29SPD60",0,0,38.8581848,-7.0459771,0.00080127636706434,0.00710026613035808,0,NA,NA
131,"29SPD62",0,0,39.0964928,-7.0919542,0.00243604993486846,0.0213122048646609,0,NA,NA
132,"29SPD63",0,0,39.1493301,-7.086411,0.00458090270249284,0.0394200687755061,0,NA,NA
133,"29SPD64",0,1,39.2377434,-7.0872068,0.0129066835852221,0.104423427894507,0,0,0
134,"29SPD65",0,1,39.3260231,-7.0840063,0.0167508910148846,0.131883676035343,0,0,0
135,"29SPD66",0,1,39.4209404,-7.0821567,0.011872648531318,0.0967762539280793,0,0,0
136,"29SPD67",0,1,39.5111351,-7.0810142,0.01295893554593,0.10480684140063,0,0,0
137,"29SPD68",0,1,39.5993195,-7.0787082,0.0131337293143851,0.106087351550033,0,0,0
138,"29SPD69",0,0,39.6608086,-7.0690856,0.0123235705336097,0.100125060707145,0,NA,NA
139,"29SPD70",0,0,38.8742523,-6.9754124,0.000774606142512899,0.00686537661816067,0,NA,NA
140,"29SPD71",0,0,38.9588814,-6.9574013,0.000881087370590757,0.00780258764888142,0,NA,NA
141,"29SPD72",0,0,39.0582047,-6.9442029,0.00124191518736871,0.0109668336360101,0,NA,NA
142,"29SPD73",0,0,39.1479607,-6.9710479,0.00299292248631068,0.0260713277397486,0,NA,NA
143,"29SPD74",0,1,39.2355042,-6.9694118,0.0091131924149532,0.075797100066173,0,0,0
144,"29SPD75",0,1,39.3271904,-6.9669456,0.011459832724077,0.0936912240175484,0,0,0
145,"29SPD76",0,1,39.4150696,-6.9621458,0.00888035369909055,0.0739877279095614,0,0,0
146,"29SPD77",0,1,39.5076218,-6.9643111,0.00644409563639834,0.0546750940041507,0,0,0
147,"29SPD78",0,1,39.6002769,-6.9605374,0.00591647956221445,0.0503988355712057,0,0,0
148,"29SPD79",0,0,39.6867599,-6.9508767,0.00723694442765787,0.0610374882395696,0,NA,NA
149,"29SPD80",0,1,38.8695564,-6.8634453,0.000520253646393095,0.00462028420434801,0,0,0
150,"29SPD81",0,1,38.9644051,-6.8588572,0.000782259526528931,0.00693279144767411,0,0,0
151,"29SPD82",0,1,39.0529556,-6.8587093,0.00110575209281274,0.00977486957300078,0,0,0
152,"29SPD83",0,1,39.1400986,-6.8539486,0.0018812504856318,0.016529679727788,0,0,0
153,"29SPD84",0,1,39.2348251,-6.8538699,0.00388670066612603,0.0336245899226389,0,0,0
154,"29SPD85",0,1,39.3251343,-6.8501825,0.00573478152193567,0.0489182859697177,0,0,0
155,"29SPD86",0,1,39.4143715,-6.8501759,0.00477339005464498,0.0410161603966246,0,0,0
156,"29SPD87",0,1,39.5030098,-6.8443718,0.00331471271416531,0.0288027567945333,0,0,0
157,"29SPD88",0,1,39.5973587,-6.8429174,0.00320856106327508,0.0279032175353039,0,0,0
158,"29SPD89",0,1,39.6895866,-6.8431144,0.00476935883301897,0.0409827818502038,0,0,0
159,"29SPD90",0,1,38.8686104,-6.7439504,0.000423429363048618,0.00376327728650661,0,0,0
160,"29SPD91",0,1,38.9567261,-6.7453456,0.000682918243174202,0.00605711199201497,0,0,0
161,"29SPD92",0,1,39.0501328,-6.7426186,0.000994188804296287,0.00879635029415105,0,0,0
162,"29SPD93",0,1,39.1418533,-6.7411804,0.00154958230709257,0.0136507847639122,0,0,0
163,"29SPD94",0,1,39.2292175,-6.7336602,0.00222918913471127,0.0195338344994117,0,0,0
164,"29SPD95",0,1,39.3212509,-6.7361312,0.00279897331330158,0.0244184662301878,0,0,0
165,"29SPD96",0,1,39.4128151,-6.7327042,0.00276182026957686,0.0241012759464394,0,0,0
166,"29SPD97",0,1,39.5043755,-6.7291636,0.00218604434110278,0.0191621995040366,0,0,0
167,"29SPD98",0,1,39.5915031,-6.7257876,0.00251775412514567,0.0220130376608605,0,0,0
168,"29SPD99",0,1,39.6833191,-6.7257533,0.0036369200038254,0.0315241712324634,0,0,0
169,"29SPE70",0,0,39.7796974,-6.9405022,0.0142808238380385,0.114411760125527,0,NA,NA
170,"29SPE71",0,0,39.8457108,-6.9204545,0.0154756889132552,0.12293960570045,0,NA,NA
171,"29SPE72",0,0,39.9380531,-6.8977275,0.0140845778301051,0.112997258215755,0,NA,NA
172,"29SPE80",0,1,39.7771339,-6.839448,0.00841318377922204,0.0703385218240103,0,0,0
173,"29SPE81",0,0,39.8694458,-6.8354745,0.0123062744109745,0.0999970115719154,0,NA,NA
174,"29SPE82",0,0,39.9621429,-6.8274193,0.0143914206025671,0.115207180921079,0,NA,NA
175,"29SPE90",0,1,39.7785988,-6.7226353,0.00592191049583295,0.0504430264007719,0,0,0
176,"29SPE91",0,1,39.867939,-6.7189994,0.00969764076701374,0.0803115113786158,0,0,0
177,"29SPE92",0,1,39.9571419,-6.7162423,0.0106786076408488,0.0878021302815776,0,0,0
178,"29SQA19",0,0,37.0048256,-6.5240684,8.51315311184717e-06,7.59101662649586e-05,0,NA,NA
179,"29SQA26",0,0,36.7368431,-6.402174,8.13355116774974e-06,7.25255459251839e-05,0,NA,NA
181,"29SQA28",0,0,36.9083824,-6.4082127,6.75768227053239e-06,6.02578042887547e-05,0,NA,NA
182,"29SQA29",0,0,36.9766006,-6.4435577,7.80651288547777e-06,6.96095792611651e-05,0,NA,NA
183,"29SQA35",0,0,36.6322556,-6.3271389,1.11119592681496e-05,9.90811876752096e-05,0,NA,NA
184,"29SQA36",0,0,36.7003174,-6.3414073,1.09446978511486e-05,9.75899093589305e-05,0,NA,NA
185,"29SQA37",0,0,36.78619,-6.3301411,9.12646785824176e-06,8.1378582009517e-05,0,NA,NA
186,"29SQA38",0,0,36.8832169,-6.3409972,7.44810964347344e-06,6.64139363231175e-05,0,NA,NA
187,"29SQA39",0,1,36.9702759,-6.3449574,7.58222747168781e-06,6.76097777704276e-05,0,0,0
188,"29SQA43",0,0,36.440773,-6.2027264,1.40725267707443e-05,0.000125476520662748,0,NA,NA
189,"29SQA44",0,0,36.5173912,-6.228755,1.39207754956576e-05,0.000124123592088576,0,NA,NA
190,"29SQA45",0,0,36.6184196,-6.2265511,1.21198891506336e-05,0.000108067659396194,0,NA,NA
191,"29SQA46",0,1,36.694767,-6.2389755,1.32619085156725e-05,0.000118249468898046,0,0,0
192,"29SQA47",0,1,36.7873611,-6.2316055,1.27784352235883e-05,0.00011393902772161,0,0,0
193,"29SQA48",0,0,36.8769341,-6.2298431,9.37148449756444e-06,8.35631760557343e-05,0,NA,NA
194,"29SQA49",0,1,36.9676094,-6.2289124,7.84854466300041e-06,6.99843474314399e-05,0,0,0
195,"29SQA52",0,0,36.3403931,-6.108427,1.41604985740168e-05,0.000126260826036284,0,NA,NA
196,"29SQA53",0,0,36.4237366,-6.1319156,1.50852181891533e-05,0.000134505021583187,0,NA,NA
197,"29SQA54",0,0,36.5148163,-6.1220345,1.49557431612432e-05,0.000133350714146552,0,NA,NA
198,"29SQA55",0,1,36.602623,-6.1273689,1.37470803370438e-05,0.00012257502026547,0,0,0
199,"29SQA56",0,1,36.6949768,-6.1210842,1.48896112562907e-05,0.000132761128115,0,0,0
200,"29SQA57",0,1,36.7818527,-6.1215377,1.44706724762522e-05,0.000129026147223876,0,0,0
201,"29SQA58",0,1,36.8748894,-6.1198459,1.30017239585847e-05,0.000115929778722323,0,0,0
202,"29SQA59",0,1,36.9682541,-6.1113572,9.79786156240708e-06,8.73647784651599e-05,0,0,0
203,"29SQA60",0,0,36.1931648,-5.9875002,1.54521895863825e-05,0.000137776665196099,0,NA,NA
204,"29SQA61",0,0,36.2539406,-6.0111403,1.48777514656022e-05,0.000132655394411318,0,NA,NA
205,"29SQA62",0,0,36.3313599,-6.0268488,1.63784315749263e-05,0.000146034264249861,0,NA,NA
206,"29SQA63",0,0,36.4181976,-6.0232501,1.76326896612583e-05,0.000157215987530268,0,NA,NA
207,"29SQA64",0,0,36.5096169,-6.0249515,1.87460610123167e-05,0.000167141518133573,0,NA,NA
208,"29SQA65",0,0,36.6018677,-6.0226297,1.65521585678445e-05,0.000147583055362888,0,NA,NA
209,"29SQA66",0,0,36.6902885,-6.0206032,1.63156316136138e-05,0.000145474396134437,0,NA,NA
210,"29SQA67",0,0,36.7825127,-6.0222812,1.60535814699412e-05,0.000143138186138758,0,NA,NA
211,"29SQA68",0,0,36.8698616,-6.0165977,1.44668569757308e-05,0.000128992130632555,0,NA,NA
212,"29SQA69",0,0,36.9631157,-6.0201368,1.20531516404355e-05,0.000107472647491225,0,NA,NA
213,"29SQB00",0,0,37.0849228,-6.6614585,1.43655748012113e-05,0.000128089162024225,0,NA,NA
214,"29SQB01",0,1,37.1487999,-6.6741676,1.65369910240005e-05,0.000147447835572301,0,0,0
215,"29SQB02",0,1,37.2405472,-6.6736927,2.06471158026929e-05,0.000184088718383157,0,0,0
216,"29SQB03",0,1,37.3304214,-6.6710486,2.32081150834085e-05,0.000206918273247259,0,0,0
217,"29SQB04",0,1,37.4195213,-6.6684399,3.1304694420952e-05,0.000279087644971421,0,0,0
218,"29SQB05",0,1,37.510006,-6.6675954,6.06160978855612e-05,0.00054027934850398,0,0,0
219,"29SQB06",0,1,37.6048927,-6.6616688,0.000116859807423531,0.00104112362300646,0,0,0
220,"29SQB07",0,1,37.6959,-6.6643095,0.000150044154052816,0.00133641773456028,0,0,0
221,"29SQB08",0,1,37.7843742,-6.6594734,0.000179966784873554,0.00160255430257417,0,0,0
222,"29SQB09",0,1,37.8779488,-6.6567721,0.000462458600044345,0.00410888868309378,0,0,0
223,"29SQB10",0,0,37.0628738,-6.5614986,1.10399904600561e-05,9.84395247983771e-05,0,NA,NA
224,"29SQB11",0,1,37.1493073,-6.5642457,1.26278326992221e-05,0.000112596313260327,0,0,0
225,"29SQB12",0,1,37.2380753,-6.5587463,1.58069421488668e-05,0.000140939356710446,0,0,0
226,"29SQB13",0,1,37.328846,-6.5568118,2.08794630340494e-05,0.000186159973024069,0,0,0
227,"29SQB14",0,1,37.416687,-6.5583363,2.61239512185579e-05,0.000232909828812522,0,0,0
228,"29SQB15",0,1,37.5091095,-6.5509663,5.19208096055268e-05,0.00046280893312689,0,0,0
229,"29SQB16",0,1,37.5990791,-6.5510893,9.64958037677705e-05,0.000859835802505482,0,0,0
230,"29SQB17",0,1,37.6917458,-6.5480523,0.000145652647348458,0.00129734838646844,0,0,0
231,"29SQB18",0,1,37.7852974,-6.5463815,0.000220454870455247,0.0019624612815784,0,0,0
232,"29SQB19",0,1,37.8746834,-6.543489,0.000442243022100329,0.00392990242605185,0,0,0
233,"29SQB20",0,1,37.0587234,-6.4531097,8.63829572624031e-06,7.70259628306569e-05,0,0,0
234,"29SQB21",0,1,37.1474419,-6.4490991,8.70018691624185e-06,7.75777962355173e-05,0,0,0
235,"29SQB22",0,1,37.2380943,-6.4468131,1.07862128653552e-05,9.61768767746563e-05,0,0,0
236,"29SQB23",0,1,37.324604,-6.4462233,1.55975914159295e-05,0.000139072954337349,0,0,0
237,"29SQB24",0,1,37.4169388,-6.4396529,2.23362280028044e-05,0.000199146100898662,0,0,0
238,"29SQB25",0,1,37.5056381,-6.4399362,4.40984482985186e-05,0.000393106723886372,0,0,0
239,"29SQB26",0,1,37.5958672,-6.4387026,9.75593798319785e-05,0.000869305591984837,0,0,0
240,"29SQB27",0,1,37.6873474,-6.4333334,0.000134978266103388,0.00120237168773041,0,0,0
241,"29SQB28",0,1,37.7819214,-6.4307532,0.000215859649118189,0.00192162499559312,0,0,0
242,"29SQB29",0,1,37.873909,-6.4299669,0.000356458777662916,0.00316974357599109,0,0,0
243,"29SQB30",0,1,37.0573807,-6.3385296,7.59072838771636e-06,6.76855748241723e-05,0,0,0
244,"29SQB31",0,1,37.1467209,-6.3336196,7.43287987299791e-06,6.62781422041681e-05,0,0,0
245,"29SQB32",0,1,37.2329483,-6.3361449,8.43123918618699e-06,7.51798041322971e-05,0,0,0
246,"29SQB33",0,1,37.3249779,-6.3305087,1.12920801986635e-05,0.000100687115115572,0,0,0
247,"29SQB34",0,1,37.4141731,-6.3275495,1.60989955005436e-05,0.000143543058628848,0,0,0
248,"29SQB35",0,1,37.5042496,-6.3255777,2.87412156285388e-05,0.000256238915482765,0,0,0
249,"29SQB36",0,1,37.593441,-6.3224349,6.59755761928475e-05,0.0005880241522358,0,0,0
250,"29SQB37",0,1,37.6860237,-6.3211842,0.000109980656618288,0.000979889435179349,0,0,0
251,"29SQB38",0,1,37.775486,-6.3169718,0.000164075158532762,0.00146122736862397,0,0,0
252,"29SQB39",0,1,37.8686867,-6.3143406,0.000282789006731633,0.00251611225209647,0,0,0
253,"29SQB40",0,1,37.0589752,-6.224288,7.63923018939426e-06,6.81180331620901e-05,0,0,0
254,"29SQB41",0,1,37.1441383,-6.2253122,7.54951685443156e-06,6.73181187046401e-05,0,0,0
255,"29SQB42",0,1,37.2329025,-6.2184653,8.17544740180794e-06,7.2899103614521e-05,0,0,0
256,"29SQB43",0,1,37.32164,-6.2155538,8.88543717418519e-06,7.92295188889458e-05,0,0,0
257,"29SQB44",0,1,37.4118042,-6.2168884,1.22945337115371e-05,0.000109624735678993,0,0,0
258,"29SQB45",0,1,37.5008278,-6.2103672,2.07730384095627e-05,0.000185211253831752,0,0,0
259,"29SQB46",0,1,37.5931282,-6.208221,4.32298253477905e-05,0.000385366209102678,0,0,0
260,"29SQB47",0,1,37.6811523,-6.2052011,7.97825875789629e-05,0.000711004979698338,0,0,0
261,"29SQB48",0,1,37.7719994,-6.2042809,0.000137968603083698,0.00122898021779838,0,0,0
262,"29SQB49",0,1,37.8651505,-6.2004862,0.000301482801936425,0.00268204402785599,0,0,0
263,"29SQB50",0,1,37.054718,-6.1128883,9.61444695878502e-06,8.57294464658986e-05,0,0,0
264,"29SQB51",0,1,37.1440926,-6.110218,9.11308311650229e-06,8.12592420047498e-05,0,0,0
265,"29SQB52",0,1,37.2329216,-6.1043477,8.42790707972666e-06,7.51500943362293e-05,0,0,0
266,"29SQB53",0,0,37.3198318,-6.0684233,8.68199754378571e-06,7.74156164508044e-05,0,NA,NA
267,"29SQB54",0,0,37.407486,-6.0683532,1.08190632275369e-05,9.6469766843077e-05,0,NA,NA
268,"29SQB55",0,0,37.497364,-6.0707569,1.6193552670601e-05,0.000144386048206435,0,NA,NA
269,"29SQB56",0,0,37.5880165,-6.0628247,3.20854985937974e-05,0.000286046903274273,0,NA,NA
270,"29SQB57",0,0,37.6792526,-6.0639338,6.25176957658501e-05,0.000557220158182603,0,NA,NA
271,"29SQB58",0,0,37.7701797,-6.0672288,0.000116965411422311,0.00104206359626779,0,NA,NA
272,"29SQB59",0,0,37.8586845,-6.0598269,0.000230454761336746,0.0020513169148102,0,NA,NA
273,"29SQB60",0,0,37.055954,-6.0172606,1.17232098479129e-05,0.00010453097480323,0,NA,NA
274,"29SQB61",0,0,37.1404991,-6.0112619,1.15816322859406e-05,0.000103268702452808,0,NA,NA
275,"29SQB62",0,0,37.2292824,-6.0172544,1.03396241738606e-05,9.21951280151712e-05,0,NA,NA
276,"29SQC00",0,1,37.9728165,-6.6543326,0.000478248364226526,0.00424864962335647,0,0,0
277,"29SQC01",0,1,38.0597839,-6.6551223,0.000572212056853695,0.00507963694704094,0,0,0
278,"29SQC02",0,1,38.149662,-6.6506224,0.00105208389051136,0.00930436087595132,0,0,0
279,"29SQC03",0,1,38.2365608,-6.6462278,0.00110991698307885,0.0098113665589068,0,0,0
280,"29SQC04",0,1,38.3267097,-6.6462083,0.000710312176016414,0.00629872244428942,0,0,0
281,"29SQC05",0,1,38.4161987,-6.6455746,0.000968091522015129,0.00856720399252586,0,0,0
282,"29SQC06",0,1,38.5054512,-6.6390839,0.000754745868750897,0.00669039952419614,0,0,0
283,"29SQC07",0,1,38.5940475,-6.6379538,0.000325299724825433,0.0028933792620045,0,0,0
284,"29SQC08",0,1,38.6840973,-6.636704,0.0001559133491145,0.00138862920431626,0,0,0
285,"29SQC09",0,1,38.7742462,-6.6328373,0.000181392728751198,0.00161523372760353,0,0,0
286,"29SQC10",0,1,37.9659348,-6.5409718,0.000533812956103289,0.0047401953347922,0,0,0
287,"29SQC11",0,1,38.0597954,-6.5382409,0.00136312599756504,0.0120257671450044,0,0,0
288,"29SQC12",0,1,38.1484985,-6.5364628,0.00227361082970566,0.0199162077123188,0,0,0
289,"29SQC13",0,1,38.2364159,-6.5334554,0.00161289549690441,0.0142014990656634,0,0,0
290,"29SQC14",0,1,38.3229866,-6.5318408,0.00118121670586132,0.010435797078944,0,0,0
291,"29SQC15",0,1,38.4146309,-6.526011,0.00091229852424588,0.0080770001227245,0,0,0
292,"29SQC16",0,1,38.5035629,-6.5279608,0.000490119306551712,0.0043537007250054,0,0,0
293,"29SQC17",0,1,38.59058,-6.5239644,0.000278162197955474,0.00247503573285524,0,0,0
294,"29SQC18",0,1,38.6820641,-6.5182242,0.000168304881102964,0.00149884647882248,0,0,0
295,"29SQC19",0,1,38.7730713,-6.5178614,0.000154024500714878,0.00137182682410253,0,0,0
296,"29SQC20",0,1,37.9633141,-6.4278812,0.00059594457579416,0.00528932571893448,0,0,0
297,"29SQC21",0,1,38.0551109,-6.4233146,0.00207407407945186,0.0181965593252977,0,0,0
298,"29SQC22",0,1,38.1457558,-6.4194593,0.00235975274053533,0.0206569478949,0,0,0
299,"29SQC23",0,1,38.2343025,-6.4213386,0.00164489741060729,0.0144796525235694,0,0,0
300,"29SQC24",0,1,38.3243484,-6.4143591,0.00117318956600987,0.0103655316831929,0,0,0
301,"29SQC25",0,1,38.4108009,-6.4136901,0.000725794977196983,0.00643523237775467,0,0,0
302,"29SQC26",0,1,38.4998512,-6.410491,0.000397487439121904,0.00353343876466017,0,0,0
303,"29SQC27",0,1,38.5916786,-6.4065337,0.000252095361785441,0.00224355986368274,0,0,0
304,"29SQC28",0,1,38.679348,-6.4055662,0.000176426571272844,0.0015710736558735,0,0,0
305,"29SQC29",0,1,38.7682228,-6.4010096,0.000147875077345665,0.00131712073031887,0,0,0
306,"29SQC30",0,1,37.9646034,-6.3115573,0.000814419152645227,0.0072159807775507,0,0,0
307,"29SQC31",0,1,38.0512428,-6.3090711,0.00207865659323736,0.0182361123350023,0,0,0
308,"29SQC32",0,1,38.1393242,-6.3086586,0.001817393615325,0.0159765577817508,0,0,0
309,"29SQC33",0,1,38.2318573,-6.300149,0.00151236148594682,0.0133267739007795,0,0,0
310,"29SQC34",0,1,38.3218155,-6.301641,0.00113369800988123,0.0100197142977715,0,0,0
311,"29SQC35",0,1,38.4092751,-6.2997842,0.000762692215249676,0.00676041663488713,0,0,0
312,"29SQC36",0,1,38.497612,-6.2928743,0.000419041041947862,0.00372440454561096,0,0,0
313,"29SQC37",0,1,38.5880394,-6.2905402,0.000252054902324692,0.00224320050588511,0,0,0
314,"29SQC38",0,1,38.6785507,-6.2886143,0.000176879526257272,0.00157510156647422,0,0,0
315,"29SQC39",0,1,38.7659111,-6.2878923,0.000133397453857463,0.00118830484135757,0,0,0
316,"29SQC40",0,1,37.9578438,-6.1936398,0.00058316348957861,0.00517640812398257,0,0,0
317,"29SQC41",0,1,38.0502129,-6.1970477,0.00103089286442426,0.00911847010137756,0,0,0
318,"29SQC42",0,1,38.138958,-6.1901894,0.00100947562809792,0.0089305321009665,0,0,0
319,"29SQC43",0,1,38.2273941,-6.1873326,0.00112113865863041,0.00990969036920342,0,0,0
320,"29SQC44",0,1,38.3166847,-6.1855407,0.0013355281590123,0.011784841089119,0,0,0
321,"29SQC45",0,1,38.4084282,-6.1804438,0.000674885950895417,0.00598624859245767,0,0,0
322,"29SQC46",0,1,38.4980659,-6.1799197,0.000350181895841109,0.00311408189232709,0,0,0
323,"29SQC47",0,1,38.5840111,-6.1750336,0.000262475994252534,0.00233575224599347,0,0,0
324,"29SQC48",0,1,38.6733093,-6.1720233,0.000205524764257505,0.00182977128714179,0,0,0
325,"29SQC49",0,1,38.7668915,-6.1694837,0.000174799810324817,0.0015566074161022,0,0,0
326,"29SQC50",0,0,37.950531,-6.0629807,0.000560179753077664,0.00497329550518522,0,NA,NA
327,"29SQC51",0,0,38.0444832,-6.0596929,0.000590986329067867,0.00524552359046893,0,NA,NA
328,"29SQC52",0,0,38.1361427,-6.0566754,0.00067845230402743,0.00601771318393707,0,NA,NA
329,"29SQC53",0,0,38.2245407,-6.0594311,0.0011280853659492,0.0099705484245074,0,NA,NA
330,"29SQC54",0,0,38.3128624,-6.0553083,0.00132113978920707,0.0116591909008109,0,NA,NA
331,"29SQC55",0,0,38.402626,-6.0526257,0.000635274243056711,0.00563665052764017,0,NA,NA
332,"29SQC56",0,0,38.4936333,-6.0531182,0.000375087285271551,0.00333490364611277,0,NA,NA
333,"29SQC57",0,0,38.583847,-6.0529776,0.000343827523939802,0.00305772742770827,0,NA,NA
334,"29SQC58",0,0,38.6709251,-6.0504527,0.000301492695396766,0.00268213183222665,0,NA,NA
335,"29SQC59",0,0,38.7594872,-6.0456185,0.000252521893844548,0.00224734827442519,0,NA,NA
336,"29SQD00",0,1,38.8657494,-6.6323652,0.000291286093596242,0.0025915410380235,0,0,0
337,"29SQD01",0,1,38.9551506,-6.6271067,0.000421626168118615,0.00374730450379768,0,0,0
338,"29SQD02",0,1,39.0442123,-6.6274586,0.000603132830997124,0.0053528221037098,0,0,0
339,"29SQD03",0,1,39.1386757,-6.6223755,0.00104258466755267,0.00922103995581447,0,0,0
340,"29SQD04",0,1,39.2293739,-6.6221318,0.00148648185134494,0.0131013779267275,0,0,0
341,"29SQD05",0,1,39.3163834,-6.6169848,0.00184954275509904,0.0162550993762579,0,0,0
342,"29SQD06",0,1,39.4093552,-6.6145754,0.00202307271472851,0.0177561610355513,0,0,0
343,"29SQD07",0,1,39.5013809,-6.6138849,0.00196277340850256,0.0172350229321319,0,0,0
344,"29SQD08",0,1,39.590992,-6.6117449,0.00245441471266909,0.021469809632785,0,0,0
345,"29SQD09",0,1,39.6801605,-6.6056399,0.00349997132576084,0.0303691315872627,0,0,0
346,"29SQD10",0,1,38.8601799,-6.5160298,0.000209143468474405,0.00186193507534138,0,0,0
347,"29SQD11",0,1,38.9530029,-6.5147843,0.000289379637528839,0.00257461827586347,0,0,0
