"utm10","Mmo2003","Mmo_P","Mmo_F","Mmo2015"
"UL54",0,0.0263433001394205,0.452167173451688,0
"UL55",0,0.023272848344645,0.420921087500552,0
"UL56",0,0.0195692964271573,0.378456783635827,0
"UL57",0,0.0153110681358186,0.321732078829197,0
"UL58",0,0.0126025140535387,0.280244371042436,0
"UL59",0,0.0144544292765096,0.309113316557923,0
"UL60",0,0.0331121849232319,0.510934618168965,0
"UL61",0,0.0356556869138019,0.530060412436177,0
"UL62",0,0.0397719324978523,0.558214100500035,0
"UL63",0,0.0428424512012779,0.577248433076007,0
"UL64",0,0.0288320255459532,0.475248724114242,0
"UL65",0,0.017131906005469,0.347146524217095,0
"UL66",0,0.012918704834094,0.285335082147154,0
"UL67",0,0.0105810954432671,0.245988605926855,0
"UL68",0,0.00681007822195805,0.17298875265709,0
"UL69",0,0.00952645051411654,0.226849945500075,0
"UL70",0,0.035950267265854,0.532185489038956,0
"UL71",0,0.0601603879386982,0.661331052579831,0
"UL72",0,0.0512721182343938,0.622447973046811,0
"UL73",0,0.037462850877806,0.542820777661477,0
"UL74",0,0.0238129886697363,0.426658788081138,0
"UL75",0,0.0142273713184332,0.305693300898056,0
"UL76",0,0.00973570293655283,0.23072083617782,0
"UL77",0,0.00742698367864997,0.185842516986619,0
"UL78",0,0.00489894188541545,0.130573390794472,0
"UL79",0,0.0063246458470451,0.162597104251064,0
"UL80",0,0.0534508762188188,0.632711461703898,0
"UL81",0,0.0747064172951687,0.711233319737185,0
"UL82",0,0.047817558897102,0.605052608479315,0
"UL83",0,0.029639665232158,0.482350488017101,0
"UL84",0,0.0185390595334204,0.365577741265909,0
"UL85",0,0.010002995419503,0.235611709265641,0
"UL86",0,0.00663243018726509,0.169214725798972,0
"UL87",0,0.00466728124310978,0.125146240700827,0
"UL88",0,0.00349884188748044,0.0967480201577433,0
"UL89",0,0.00418412312548251,0.113614719372613,0
"UL90",0,0.0541016775928399,0.635678612009186,0
"UL91",0,0.0647634683577665,0.678714143232406,0
"UL92",0,0.0508826070826848,0.620557512056198,0
"UL93",0,0.0270175104223365,0.458606379636371,0
"UL94",0,0.0138208510341279,0.299488859219197,0
"UL95",0,0.00787463277497259,0.194931941007121,0
"UL96",0,0.00448449756742366,0.120817893843458,0
"UL97",0,0.00301057139381137,0.0843481229078962,0
"UL98",0,0.00256975745748001,0.0728681523202195,0
"UL99",0,0.00319554000379841,0.0890839181988868,0
"UM00",0,0.00330655057717198,0.0919035329869927,0
"UM01",0,0.00365848107012659,0.100732192195663,0
"UM02",0,0.00471911332034161,0.12636617439788,0
"UM03",0,0.00473210156938002,0.126671356279932,0
"UM04",0,0.00298827456391676,0.0837740435420852,0
"UM05",0,0.0018513873339206,0.0535531435302352,0
"UM06",0,0.00146833317793246,0.0429330501401058,0
"UM07",0,0.00132210398607518,0.0388179403179271,0
"UM08",0,0.00149300346260349,0.0436239559888917,0
"UM09",0,0.00272549711473793,0.076955604746393,0
"UM10",0,0.00619903254689061,0.159867115928263,0
"UM11",0,0.00657642600189355,0.168018080667226,0
"UM12",0,0.00572458870903985,0.14939971501353,0
"UM13",0,0.00407303865209927,0.110921970247277,0
"UM14",0,0.00240820224070943,0.0685910054185689,0
"UM15",0,0.00146737251661665,0.0429061267520876,0
"UM16",0,0.000984461286561636,0.0291843367970984,0
"UM17",0,0.000831677104789192,0.0247635369489694,0
"UM18",0,0.00106266400054371,0.0314321737403356,0
"UM19",0,0.00194248564517443,0.0560454046534044,0
"UM20",0,0.00953754991905976,0.227056206518832,0
"UM21",0,0.00696888298551743,0.176334685444223,0
"UM22",0,0.00526234361862795,0.138957471167805,0
"UM23",0,0.00301651924245943,0.0845011457426053,0
"UM24",0,0.00196455235698758,0.0566471988441911,0
"UM25",0,0.00124308647025725,0.03658001237467,0
"UM26",0,0.000721796237640932,0.0215600144049688,0
"UM27",0,0.000569207646055686,0.0170774859611177,0
"UM28",0,0.000768255643036603,0.0229169940000375,0
"UM29",0,0.00127695726352343,0.037540529818742,0
"UM30",0,0.0102250971269905,0.239630606370801,0
"UM31",0,0.00640501914733135,0.164334950082995,0
"UM32",0,0.00460264782841902,0.123620408724875,0
"UM33",0,0.00242857375959046,0.069132434427449,0
"UM34",0,0.00159656688910489,0.0465138304358896,0
"UM35",0,0.00119569178769519,0.0352328677586086,0
"UM36",0,0.000883252151877234,0.0262602007127166,0
"UM37",0,0.000743363883530567,0.0221904118256627,0
"UM38",0,0.000703995519871012,0.0210391278709323,0
"UM39",0,0.000779751094539094,0.0232521902454594,0
"UM40",0,0.0151284616364557,0.319079171136809,0
"UM41",0,0.0106902998576744,0.247918605138508,0
"UM42",0,0.00697640595780055,0.176492545410009,0
"UM43",0,0.00371585424874514,0.102155812393435,0
"UM44",0,0.00225038287425866,0.0643758424987201,0
"UM45",0,0.00210031391740653,0.0603333959928153,0
"UM46",0,0.00166206102416115,0.048332714269484,0
"UM47",0,0.00124776320306062,0.0367127466597469,0
"UM48",0,0.000972589188874431,0.0288422068873424,0
"UM49",0,0.00083429956330219,0.0248397457325999,0
"UM50",0,0.0181631025375165,0.360750922663462,0
"UM51",1,0.0166874298320872,0.341111542875097,1
"UM52",0,0.00962484467684334,0.228674743151645,0
"UM53",0,0.00586074238757773,0.152429163970545,0
"UM54",0,0.00361121345014614,0.0995560520867893,0
"UM55",0,0.00382310335075838,0.104805404746734,0
"UM56",0,0.00294789458608988,0.082732606172876,0
"UM57",0,0.00194013473049705,0.0559812477952205,0
"UM58",0,0.00133852727996548,0.0392818194667893,0
"UM59",0,0.00106363229963678,0.0314599432195712,0
"UM60",0,0.0110220334562925,0.253723864539428,0
"UM61",0,0.0109580990927315,0.25261170897842,0
"UM62",0,0.0118254052244185,0.26743361223123,0
"UM63",0,0.00744584546300942,0.186229474362257,0
"UM64",0,0.00578967745717109,0.150850547475054,0
"UM65",0,0.00553872774927905,0.145230495136043,0
"UM66",0,0.00399264303781702,0.108963285893149,0
"UM67",0,0.00256264513452884,0.0726806525313565,0
"UM68",0,0.00165171550502632,0.0480458473533741,0
"UM69",0,0.00110481478826212,0.0326395775407737,0
"UM70",0,0.00671214970432208,0.170912404189399,0
"UM71",0,0.00672225102098259,0.171127042479044,0
"UM72",0,0.00809580713190828,0.199351304711908,0
"UM73",0,0.00749831573154486,0.187304068628963,0
"UM74",0,0.0067101343874284,0.170869568856615,0
"UM75",0,0.00558933457328738,0.14636959286328,0
"UM76",0,0.00401315818694365,0.109463887593262,0
"UM77",0,0.00279596734272916,0.0787937213944165,0
"UM78",0,0.00187953461587434,0.0543245500379111,0
"UM79",0,0.00138079065303765,0.0404735705346992,0
"UM80",0,0.00427079272861774,0.115704751669181,0
"UM81",0,0.00483993927474954,0.12919728932979,0
"UM82",0,0.00502590448161278,0.133520354454372,0
"UM83",0,0.00506656602541879,0.134460099787192,0
"UM84",0,0.005801407266326,0.151111499681455,0
"UM85",0,0.00511058798389538,0.135475299951481,0
"UM86",0,0.00394037677113281,0.107685453701921,0
"UM87",0,0.00287546949027271,0.0808589642741352,0
"UM88",0,0.00253545819254314,0.0719632574211334,0
"UM89",0,0.00196970688186212,0.0567876641987773,0
"UM90",0,0.00317037239346263,0.088442324266906,0
"UM91",0,0.00348793073791138,0.0964744642195893,0
"UM92",0,0.00362474664566361,0.0998930956392483,0
"UM93",0,0.00379294514746252,0.10406186958232,0
"UM94",0,0.00436289484269159,0.117915409163598,0
"UM95",0,0.00513391522664742,0.136012326283765,0
"UM96",0,0.00406210900395932,0.110656177784366,0
"UM97",0,0.00366854715634733,0.100982280009717,0
"UM98",0,0.00382065334944035,0.104745045590707,0
"UM99",0,0.00317748414076256,0.0886237112312063,0
"UN00",0,0.00455633306755019,0.122523878836205,0
"UN01",0,0.00542360510695167,0.142628301894824,0
"UN02",0,0.00490631951400078,0.130745162777801,0
"UN03",0,0.00367875024825621,0.101235634914644,0
"UN04",0,0.00334748374610579,0.0929389734784837,0
"UN05",0,0.00201142545471653,0.0579230479017808,0
"UN06",0,0.00137409384753824,0.0402849231210627,0
"UN07",0,0.000843073198476442,0.0250946243853446,0
"UN08",0,0.00117960120628597,0.0347746817891802,0
"UN09",0,0.0017660356736107,0.0512065439297252,0
"UN10",0,0.00297233984592132,0.0833633447976138,0
"UN11",0,0.00340716594155081,0.0944446145135083,0
"UN12",0,0.00312121908406598,0.0871867505489452,0
"UN13",0,0.00336270171198351,0.0933233450840273,0
"UN14",0,0.00253573505861472,0.0719705686184045,0
"UN15",0,0.00189212280164433,0.0546691500595191,0
"UN16",0,0.00121240017466383,0.035708201456159,0
"UN17",0,0.000657911123035292,0.0196881076852944,0
"UN18",0,0.000515559770756595,0.015492049182435,0
"UN19",0,0.0012391441691913,0.0364680951626649,0
"UN20",0,0.00178778245069809,0.0518055006559938,0
"UN21",0,0.00208020138861301,0.0597890564268685,0
"UN22",0,0.00204801074020374,0.0589165582538852,0
"UN23",0,0.00217069023453137,0.0622333305114282,0
"UN24",0,0.00114533252972057,0.0337974644624881,0
"UN25",0,0.000739398487905375,0.0220745667960411,0
"UN26",0,0.000944054742411095,0.0280189478774235,0
"UN27",0,0.000742204431474571,0.022156542348726,0
"UN28",0,0.000576041592216814,0.017279092774066,0
"UN29",0,0.00109735829755215,0.0324261991330294,0
"UN30",0,0.00102668425636763,0.0303992325834462,0
"UN31",0,0.00119339339265088,0.0351674457361025,0
"UN32",0,0.00133137635141586,0.0390798932619976,0
"UN33",0,0.00147411459322458,0.0430950485577148,0
"UN34",0,0.000961340583523636,0.0285178297250207,0
"UN35",0,0.000981659925087615,0.0291036282080737,0
"UN36",0,0.0009333939581642,0.0277110230416221,0
"UN37",0,0.000605034875720239,0.018133529228337,0
"UN38",0,0.000386703388965959,0.011663726927935,0
"UN39",0,0.00167559761715231,0.0487078132067004,0
"UN40",0,0.000776321184743342,0.0231522006621531,0
"UN41",0,0.000823825752160654,0.0245353073869219,0
"UN42",0,0.000993141783277431,0.0294343438226805,0
"UN43",0,0.00109550146432832,0.0323730489849339,0
"UN44",0,0.000583426085674784,0.0174968513200028,0
"UN45",0,0.000917693812286231,0.0272571984560466,0
"UN46",0,0.000933331089364729,0.0277092065874533,0
"UN47",0,0.00080571400202296,0.0240084262088839,0
"UN48",0,0.000192142330463366,0.00582846892978262,0
"UN49",0,0.000956395014381438,0.0283751475754884,0
"UN50",0,0.00080811268497413,0.0240782368671731,0
"UN51",0,0.000557370338332089,0.0167280867551397,0
"UN52",0,0.000606018149872807,0.0181624812866092,0
"UN53",0,0.000802831572670591,0.0239245239488289,0
"UN54",0,0.000458331076358272,0.0137953305304027,0
"UN55",0,0.000636515377528963,0.0190596394997163,0
"UN56",0,0.000716755512625176,0.0214125665469327,0
"UN57",0,0.000535479543308192,0.0160813079453653,0
"UN58",0,0.000436985689940912,0.0131610331193274,0
"UN59",0,0.00104896468907421,0.0310391315014413,0
"UN60",0,0.000775904079642684,0.0231400397611903,0
"UN61",0,0.00055972723069147,0.0167976737720728,0
"UN62",0,0.000434703147117139,0.0130931586119115,0
"UN63",0,0.000649638252709587,0.0194451967525776,0
"UN64",0,0.000597681158602242,0.0179169500460591,0
"UN65",0,0.000765312243063711,0.0228311315465469,0
"UN66",0,0.000831335843661691,0.0247536190360222,0
"UN67",0,0.000921555828515246,0.0273688709161168,0
"UN68",0,0.000728259772583964,0.0217490185028762,0
"UN69",0,0.00139045061092895,0.0407455630891187,0
"UN70",0,0.000944909803226034,0.0280436371889597,0
"UN71",0,0.00069796050008285,0.0208624087726457,0
"UN72",0,0.000596136672125762,0.0178714506178113,0
"UN73",0,0.000715860705143412,0.0213863877581786,0
"UN74",0,0.000786651405204921,0.0234532898944827,0
"UN75",0,0.00149685862753746,0.0437318351242577,0
"UN76",0,0.00160787903531716,0.0468284675246849,0
"UN77",0,0.001633140976124,0.0475303821012228,0
"UN78",0,0.0021189170562128,0.0608363430554776,0
"UN79",0,0.00498797468742416,0.132641971689928,0
"UN80",0,0.00154412601003727,0.0450526107326292,0
"UN81",0,0.00124907329468863,0.0367499231367465,0
"UN82",0,0.000992706146190088,0.0294218000023788,0
"UN83",0,0.000876246404888963,0.0260571605417116,0
"UN84",0,0.001263518929097,0.0371596632599956,0
"UN85",0,0.00138500478871777,0.0405922450143716,0
"UN86",0,0.00177239884757525,0.0513818761101128,0
"UN87",0,0.00214532606123846,0.0615494346002814,0
"UN88",0,0.0048051087611439,0.128382977145038,0
"UN89",0,0.0100382054171277,0.236251539427947,0
"UN90",0,0.00255759233623261,0.0725474028431194,0
"UN91",0,0.00198464710094471,0.057194570318939,0
"UN92",0,0.00123618322113567,0.0363840208698346,0
"UN93",0,0.00102183201329199,0.0302597667958109,0
"UN94",0,0.0013234807101353,0.0388568427734772,0
"UN95",0,0.00105992085911549,0.0313534958829467,0
"UN96",0,0.00229695441465598,0.0656235354090007,0
"UN97",0,0.00309220767485243,0.0864441159283151,0
"UN98",0,0.00786046867817433,0.194647327876087,0
"UN99",0,0.0211078673958087,0.39679219795042,0
"UP00",0,0.00642531452249243,0.16477268456578,0
"UP01",0,0.0138151282946584,0.299400762205933,0
"UP02",0,0.019985230974897,0.383516832137016,0
"UP10",0,0.00469822246424938,0.125874875836602,0
"UP11",0,0.0103510833874548,0.241892372742127,0
"UP12",0,0.0242640046795538,0.431368101989511,0
"UP20",0,0.0061867520360353,0.159599301926035,0
"UP21",0,0.0115799659547764,0.26329652012019,0
"UP30",0,0.00656102445924583,0.167688413990742,0
"UP31",0,0.0132694759112691,0.290902672301122,0
"UP40",0,0.00629739501711724,0.162006304026849,0
"UP41",0,0.018489425930413,0.364944477611122,0
"UP50",0,0.00415064822623324,0.112804924728367,0
"UP51",0,0.0239969503446408,0.428588497642863,0
"UP60",0,0.00506349836170792,0.134389270195482,0
"UP70",0,0.0151130633198566,0.318854560454133,0
"UP80",0,0.0284403657136569,0.471738504139675,0
"UP90",0,0.0340764974430214,0.518354215323835,0
"VF06",0,0.403632265468051,0.95380436777129,1
"VF07",1,0.149128790366475,0.842437345162396,1
"VF08",0,0.0214079390004452,0.400249304300828,0
"VF09",0,0.0385850233879534,0.550424168891739,0
"VF16",1,0.262339068198227,0.915605250077724,1
"VF17",0,0.0799822505266093,0.726182266952646,0
"VF18",0,0.0292276522744673,0.478750270435775,0
