"cuadrID","cUTM10","utm10","LLU_1998","LLU98_P","cat","cat_","p_lontra34","a_lontra34","LLU_2008","survey2008","LLU98_D","Llu2015","lati","long","lonUTM","latUTM","lonMoll","latMoll","newpres"
2849,"30TTK73","TK73",1,0.711947900480771,2284,22683,1,0,1,1,1,1,40.0381355,-5.6292133,275672.168655607,4435378.25923897,-477908.721575445,4793661.32514392,0
2850,"30TTK74","TK74",1,0.716075050483378,2285,22684,1,0,1,1,1,1,40.1244087,-5.6328721,275643.535873093,4444965.12408522,-477840.334268746,4803300.26786926,0
2851,"30TTK75","TK75",0,0.608360628277262,2286,22685,1,0,1,1,0.91774482025291,1,40.2137337,-5.6402297,275311.464056163,4454900.29365491,-478070.621879632,4813275.35254553,1
2852,"30TTK76","TK76",1,0.563864104186925,2287,22686,2,0,1,1,1,1,40.3064423,-5.640615,275585.439689023,4465193.59633868,-477693.467984825,4823623.08765699,0
2853,"30TTK77","TK77",0,0.459771810161016,2288,22687,1,0,1,1,0.916715973756292,1,40.3971634,-5.6454606,275474.90113809,4475277.70618152,-477701.471977391,4833743.84337826,1
2854,"30TTK78","TK78",0,0.512072911522297,2289,22688,1,0,1,1,0.917809386069459,1,40.4831619,-5.6491342,275449.630749334,4484834.68096728,-477629.751503849,4843333.04136368,1
2855,"30TTK79","TK79",1,0.60962397081592,2290,22689,1,0,1,1,1,1,40.5726509,-5.652462,275466.61833058,4494778.43384654,-477511.846275879,4853306.56643891,0
2856,"30TTK83","TK83",1,0.736552518135086,2369,22925,1,0,1,1,1,1,40.0381355,-5.5097547,285865.690977582,4435083.98460784,-467766.930215861,4793661.32514392,0
2857,"30TTK84","TK84",1,0.728954753169111,2370,22926,1,0,1,1,1,1,40.1271172,-5.5166569,285556.281756165,4444978.78130107,-467970.05320716,4803602.80316971,0
2858,"30TTK85","TK85",0,0.655074692106739,2371,22927,0,1,0,1,0.917510955033226,1,40.2179222,-5.5169849,285814.188616017,4455060.27865792,-467606.201150101,4813742.9692936,0
2859,"30TTK86","TK86",1,0.67968964675187,2372,22928,0,0,0,0,1,1,40.3077431,-5.5208783,285766.570087225,4465041.27825925,-467547.548578341,4823768.23959415,NA
2860,"30TTK87","TK87",1,0.522495910582701,2373,22929,1,0,1,1,1,1,40.4000969,-5.5248322,285723.259453172,4475303.77377669,-467481.520150165,4834071.01665874,0
2861,"30TTK88","TK88",1,0.480932610043444,2374,22930,1,0,1,1,1,1,40.4864922,-5.5288014,285661.159910197,4484904.9521591,-467441.193276981,4843704.29161784,0
2862,"30TTK89","TK89",1,0.518379478713842,2375,22931,1,0,1,1,1,1,40.5729713,-5.533289,285556.79474231,4494516.83787171,-467442.881875466,4853342.26597925,0
2863,"30TTK93","TK93",1,0.749873113177026,2452,23192,1,0,1,1,1,1,40.0413094,-5.3988266,295340.647594732,4435175.33224635,-458336.011775284,4794016.01263952,0
2864,"30TTK94","TK94",1,0.784589035217781,2453,23193,1,0,1,1,1,1,40.12714,-5.3989124,295590.357912641,4444703.73929045,-457981.860864637,4803605.34987563,0
2865,"30TTK95","TK95",1,0.709964667470644,2454,23194,1,0,1,1,1,1,40.2203407,-5.401835,295621.264764619,4455056.9825294,-457836.149141572,4814012.97298755,0
2866,"30TTK96","TK96",1,0.640545272570639,2455,23195,1,0,1,1,1,1,40.3112297,-5.4056935,295566.885290722,4465155.90675356,-457778.084051141,4824157.29250997,0
2867,"30TTK97","TK97",1,0.500220599195017,2456,23196,0,1,0,1,1,1,40.4017105,-5.4106369,295420.587918369,4475212.18116136,-457812.061504614,4834250.97920697,NA
2868,"30TTK98","TK98",1,0.448575573872099,2457,23197,1,0,1,1,1,1,40.489521,-5.4142618,295379.567563312,4484969.10824219,-457744.332848652,4844041.92571768,0
2869,"30TTK99","TK99",0,0.429810846134618,2458,23198,0,1,0,1,0.920719667579231,1,40.5756264,-5.414773,295598.220534146,4494529.64416107,-457419.488892547,4853638.0995036,0
2870,"30TTL50","TL50",0,0.743534845949274,2120,22284,0,0,0,0,0.915352670208825,0,40.6581039,-5.9150486,253550.071391836,4504969.13500567,-499294.877834883,4862825.62488678,0
2871,"30TTL51","TL51",0,0.625516290715324,2121,22285,0,0,0,0,0.86415834637515,0,40.7511215,-5.9166508,253757.75494259,4515301.25642033,-498993.658123042,4873182.16084969,0
2872,"30TTL52","TL52",0,0.411341642109276,2122,22286,0,0,0,0,0.849889240330465,0,40.8397675,-5.9212337,253698.939544052,4525156.5106209,-498962.886339017,4883046.92438796,0
2873,"30TTL53","TL53",0,0.358859196619074,2123,22287,1,0,1,1,0.917718642055646,0,40.9277191,-5.9204545,254090.724601007,4534919.70380293,-498482.295284308,4892829.5392367,1
2874,"30TTL54","TL54",1,0.381630769794737,2124,22288,3,0,1,1,1,1,41.017334,-5.9232531,254188.210121221,4544877.76617775,-498293.952718732,4902792.15236993,0
2875,"30TTL55","TL55",1,0.418650056592988,2125,22289,0,0,0,0,1,1,41.1104012,-5.9270105,254219.301356743,4555221.99017456,-498168.38878498,4913133.20018558,NA
2876,"30TTL56","TL56",0,0.421880407484865,2126,22290,0,0,0,0,0.91704623275276,0,41.2008553,-5.926219,254623.641858462,4565263.35843593,-497671.622197384,4923178.64740669,0
2877,"30TTL57","TL57",0,0.46125368174458,2127,22291,0,0,0,0,0.849418079183041,0,41.2876015,-5.93221,254446.474506655,4574912.30504442,-497760.745152895,4932807.43802613,0
2878,"30TTL58","TL58",0,0.522510044173172,2128,22292,0,1,0,1,0.86948359978534,0,41.3793106,-5.9312463,254871.560005528,4585092.77021578,-497241.249357964,4942981.90696444,0
2879,"30TTL59","TL59",0,0.583998975328248,2129,22293,1,0,1,1,0.8942911698803,1,41.471859,-5.9330649,255067.840588205,4595374.43176758,-496949.851596036,4953244.05672802,1
2880,"30TTL60","TL60",0,0.700854509286645,2205,22474,0,0,0,0,0.868112064468175,0,40.6607056,-5.7762666,265293.822465759,4504877.9483318,-487568.253384404,4863115.37044928,0
2881,"30TTL61","TL61",0,0.657105800336867,2206,22475,0,0,0,0,0.818397417175736,0,40.7521362,-5.7829409,265051.329179457,4515047.04850638,-487712.282416691,4873295.10723153,0
2882,"30TTL62","TL62",0,0.445067091984367,2207,22476,0,0,0,0,0.822175833992761,0,40.8414879,-5.784091,265269.435301478,4524970.68622377,-487398.401801337,4883238.32634687,0
2883,"30TTL63","TL63",0,0.293718625242553,2208,22477,1,0,1,1,0.869425815191308,1,40.931057,-5.7873034,265315.484378448,4534924.12167704,-487256.010103937,4893200.7089005,1
2884,"30TTL64","TL64",0,0.286672439579651,2209,22478,0,0,0,0,0.889267649101036,1,41.0231819,-5.7951274,264984.131252305,4545173.88517706,-487488.269335173,4903442.09562189,0
2885,"30TTL65","TL65",0,0.314656094389044,2210,22479,0,0,0,0,0.883896068164241,0,41.1120567,-5.7956662,265255.393594256,4555043.31436917,-487121.138624863,4913317.0994935,0
2886,"30TTL66","TL66",0,0.303705420552011,2211,22480,0,0,0,0,0.865955312257641,0,41.2009888,-5.8014913,265084.226295738,4564933.50072773,-487196.625395778,4923193.46951758,0
2887,"30TTL67","TL67",0,0.328648837255668,2212,22481,0,1,0,1,0.844737751794298,0,41.2905998,-5.8050585,265106.48675234,4574893.1160669,-487077.67946539,4933140.16257923,0
2888,"30TTL68","TL68",0,0.377531315605922,2213,22482,0,1,0,1,0.915632958270263,1,41.3822708,-5.8077683,265209.266570609,4585079.28188003,-486875.690007821,4943310.23077171,0
2889,"30TTL69","TL69",1,0.434068163275902,2214,22483,0,2,0,1,1,1,41.4741364,-5.8148828,264946.1438482,4595299.16234341,-487040.273781855,4953496.51533838,NA
2890,"30TTL70","TL70",0,0.64995627721992,2291,22690,1,0,1,1,0.914140231943206,1,40.6664047,-5.6581149,275302.651829164,4505201.76899489,-477569.654336774,4863750.05181428,1
2891,"30TTL71","TL71",0,0.567407121909781,2292,22691,0,0,0,0,0.873189115965486,1,40.7548866,-5.659091,275517.713024338,4515027.98316434,-477254.870700493,4873601.25135231,0
2892,"30TTL72","TL72",0,0.38020759165693,2293,22692,1,0,1,1,0.895017193604524,0,40.8418808,-5.6625204,275521.651227874,4524695.43285524,-477152.442854896,4883282.03791474,1
2893,"30TTL73","TL73",0,0.28055683415747,2294,22693,2,0,1,1,0.913978414619521,1,40.9315071,-5.6700916,275187.019584248,4534665.90309969,-477385.447899894,4893250.75883465,1
2894,"30TTL74","TL74",1,0.229230078059954,2295,22694,0,0,0,0,1,1,41.0256233,-5.6706305,275461.284975297,4545116.95407586,-477004.470810472,4903713.42962643,NA
2895,"30TTL75","TL75",0,0.231656018130491,2296,22695,0,0,0,0,0.915769029219653,0,41.1174583,-5.6757646,275342.665338425,4555326.7045833,-477018.924368878,4913917.11794369,0
2896,"30TTL76","TL76",0,0.243584299046865,2297,22696,0,0,0,0,0.849558000886082,0,41.2025108,-5.6789422,275366.670901043,4564778.48045479,-476898.272720892,4923362.45188566,0
2897,"30TTL77","TL77",0,0.243024499131646,2298,22697,0,1,0,1,0.819389945166185,0,41.2908745,-5.6824713,275373.793088657,4574598.94931633,-476790.653451784,4933170.64604585,0
2898,"30TTL78","TL78",0,0.255882973031908,2299,22698,1,0,1,1,0.866762492854454,1,41.3846169,-5.6886244,275181.338001342,4585023.59331174,-476876.865733368,4943570.43911619,1
2899,"30TTL79","TL79",0,0.280472570565475,2300,22699,1,0,1,1,0.890740189797111,1,41.4766579,-5.6896553,275412.823717052,4595246.18029892,-476539.914461034,4953776.02951331,1
2900,"30TTL80","TL80",1,0.47123194983773,2376,22932,2,0,1,1,1,1,40.6666679,-5.534091,285788.623852417,4504921.18441445,-467100.34053895,4863779.36264278,0
2901,"30TTL81","TL81",0,0.3653995737709,2377,22933,1,0,1,1,0.921726231204542,1,40.760479,-5.5379186,285766.160154898,4515345.77024479,-467011.298137206,4874223.72088705,1
2902,"30TTL82","TL82",1,0.239240101135432,2378,22934,0,0,0,0,1,1,40.8450813,-5.5452671,285418.635808857,4524756.72716624,-467257.963120248,4883638.1016839,NA
2903,"30TTL83","TL83",1,0.197334009385615,2379,22935,1,0,1,1,1,1,40.9316254,-5.5455947,285670.645732635,4534366.21242248,-466903.081745529,4893263.91346182,0
2904,"30TTL84","TL84",1,0.184929879223731,2380,22936,0,0,0,0,1,1,41.0256424,-5.5497551,285625.154114216,4544814.93344249,-466836.538515312,4903715.55236064,NA
2905,"30TTL85","TL85",0,0.180993219524408,2381,22937,0,0,0,0,0.914015987127001,0,41.1196594,-5.5529938,285658.629174036,4555261.54873496,-466690.86740674,4914161.6143933,0
2906,"30TTL86","TL86",0,0.18570892795045,2382,22938,0,0,0,0,0.84585820977577,0,41.2077141,-5.5573788,285577.870318126,4565049.14318467,-466666.55213307,4923940.14509811,0
2907,"30TTL87","TL87",0,0.189825126580643,2383,22939,0,1,0,1,0.843443122694809,0,41.2930756,-5.5623655,285439.390619472,4574539.33990351,-466703.252962791,4933414.90044184,0
2908,"30TTL88","TL88",0,0.18586907359344,2384,22940,0,1,0,1,0.914314052806555,0,41.3849945,-5.5632186,285669.73344804,4584747.54181171,-466362.412686801,4943612.31878967,0
2909,"30TTL89","TL89",1,0.207750444174746,2385,22941,1,2,1,1,1,1,41.4786339,-5.5670094,285661.186799246,4595154.19518788,-466258.741697146,4953995.07089743,0
2910,"30TTL90","TL90",0,0.403163275252219,2459,23199,0,0,0,0,0.895986273337557,0,40.6668396,-5.4180026,295603.223874353,4504663.69445893,-457301.25883063,4863798.48370325,0
2911,"30TTL91","TL91",0,0.287161132471694,2460,23200,1,0,1,1,0.874648334038102,0,40.760685,-5.4259224,295221.613034921,4515101.07074401,-457565.798688978,4874246.64961761,1
2912,"30TTL92","TL92",0,0.205726611128632,2461,23201,0,1,0,1,0.921933811621154,1,40.8503685,-5.4261794,295475.613458291,4525058.661037,-457200.498885401,4884226.30205321,0
2913,"30TTL93","TL93",1,0.168755742823801,2462,23202,2,0,1,1,1,1,40.9349861,-5.4293389,295470.171994615,4534460.72396062,-457100.539137023,4893637.61016799,0
2914,"30TTL94","TL94",0,0.149752626227933,2463,23203,0,0,0,0,0.916837392485549,1,41.0256424,-5.4323397,295497.896746113,4544533.004719,-456959.742527613,4903715.55236064,0
2915,"30TTL95","TL95",0,0.143803375171918,2464,23204,0,1,0,1,0.872453919841238,0,41.1196594,-5.4378042,295330.404175965,4554984.35440368,-457009.975211212,4914161.6143933,0
2916,"30TTL96","TL96",0,0.141328149248716,2465,23205,0,1,0,1,0.824627154380004,0,41.2094002,-5.4419804,295259.451886285,4564958.06159754,-456968.89426145,4924127.33964011,0
2917,"30TTL97","TL97",0,0.138474373419543,2466,23206,0,2,0,1,0.873521122887801,1,41.2976646,-5.4425287,295489.125971662,4574759.43640257,-456628.377672045,4933924.12838352,0
2918,"30TTL98","TL98",0,0.134040075983235,2467,23207,1,2,1,1,0.915968232347904,1,41.3875923,-5.445457,295525.604248404,4584751.23468895,-456479.081184412,4943900.43871988,1
2919,"30TTL99","TL99",1,0.153978987788796,2468,23208,1,1,1,1,1,1,41.478981,-5.4534883,295141.742537474,4594917.47778483,-456749.374717539,4954033.54698819,0
2920,"30TTM50","TM50",0,0.643985117310361,2130,22294,0,0,0,0,0.869842160262537,0,41.5571938,-5.9393487,254865.525541693,4604867.89227391,-497065.524138345,4962701.48373133,0
2921,"30TTM51","TM51",0,0.666770053351477,2131,22295,0,1,0,1,0.825657638437905,0,41.646553,-5.9367814,255417.637082392,4614783.21753061,-496419.844633426,4972599.9251249,0
2922,"30TTM52","TM52",0,0.651367787613335,2132,22296,0,0,0,0,0.84567279955009,0,41.7398033,-5.9412775,255397.030319462,4625150.81232787,-496344.798707282,4982923.92220054,0
2923,"30TTM53","TM53",0,0.60534778593173,2133,22297,0,0,0,0,0.913072491789345,0,41.8271027,-5.9447474,255440.71366699,4634854.81741895,-496211.216901972,4992584.00578613,0
2924,"30TTM54","TM54",1,0.461825830910506,2134,22298,0,0,0,0,1,1,41.922287,-5.9428458,255961.358606125,4645419.22687324,-495589.82542826,5003110.98529441,NA
2925,"30TTM55","TM55",0,0.374741437998516,2135,22299,1,0,1,1,0.921081970365616,1,42.0075912,-5.9508586,255623.342218361,4654914.88193753,-495841.857758563,5012540.28712738,1
2926,"30TTM56","TM56",1,0.392571156977847,2136,22300,0,1,0,1,1,1,42.094017,-5.9478264,256205.502445131,4664503.67671215,-495166.829972887,5022088.7545497,NA
2927,"30TTM57","TM57",1,0.394629379734309,2137,22301,2,0,1,1,1,1,42.1868858,-5.9508429,256312.693368084,4674825.35541405,-494962.804956002,5032343.64235855,0
2928,"30TTM58","TM58",1,0.387535414380497,2138,22302,2,0,1,1,1,1,42.2741318,-5.9572277,256121.78068251,4684532.3986108,-495064.805798249,5041972.5202671,0
2929,"30TTM59","TM59",1,0.397456364751252,2139,22303,1,0,1,1,1,1,42.3632889,-5.9534883,256774.113922135,4694422.7969793,-494314.867652842,5051807.17772488,0
2930,"30TTM60","TM60",0,0.446742370760021,2215,22484,0,0,0,0,0.919067721265141,0,41.5621872,-5.816092,265163.951958141,4605079.54749902,-486726.582353149,4963254.74453305,0
2931,"30TTM61","TM61",0,0.531084565831949,2216,22485,0,1,0,1,0.851644241346835,0,41.6482658,-5.8198142,265166.126920836,4614647.90369327,-486631.214797205,4972789.60429914,0
2932,"30TTM62","TM62",0,0.576426048095235,2217,22486,1,1,1,1,0.8461564345905,1,41.7413788,-5.8273144,264881.101383545,4625007.8322697,-486816.637455248,4983098.30209134,1
2933,"30TTM63","TM63",0,0.519297756993137,2218,22487,1,0,1,1,0.918404645856228,1,41.8344498,-5.8278093,265180.12144951,4635344.10436527,-486415.350940704,4993396.7722824,1
2934,"30TTM64","TM64",1,0.377985177353572,2219,22488,1,2,1,1,1,1,41.9230614,-5.8342404,264971.235224073,4645201.57672724,-486529.230315467,5003196.60662737,0
2935,"30TTM65","TM65",0,0.342824476846408,2220,22489,1,1,1,1,0.922172234786565,1,42.0126419,-5.8375311,265028.040710269,4655158.17773715,-486374.899467246,5013098.43033624,1
2936,"30TTM66","TM66",1,0.362178205806603,2221,22490,1,0,1,1,1,1,42.0969849,-5.8405252,265091.371049746,4664532.48304072,-486219.560090778,5022416.56694379,0
2937,"30TTM67","TM67",1,0.367889059080588,2222,22491,1,0,1,1,1,1,42.1880341,-5.8479867,264811.759750512,4674663.94293003,-486402.17817066,5032470.40638261,0
2938,"30TTM68","TM68",1,0.379419711049803,2223,22492,2,0,1,1,1,1,42.2802696,-5.8488374,265084.110041106,4684909.05889222,-486027.55180135,5042649.72955451,0
2939,"30TTM69","TM69",1,0.402969050674641,2224,22493,1,1,1,1,1,1,42.3654594,-5.8529911,265059.009874201,4694380.99169854,-485960.116581437,5052046.53432509,0
2940,"30TTM70","TM70",0,0.318168904760259,2301,22700,0,2,0,1,0.868402839662867,0,41.5646553,-5.6933489,275409.080124623,4605026.83076969,-476443.280056121,4963528.20020139,0
2941,"30TTM71","TM71",0,0.353296171849168,2302,22701,0,0,0,0,0.825199085954679,0,41.6525612,-5.7007074,275101.170428879,4614807.02134489,-476652.036291596,4973265.27789409,0
2942,"30TTM72","TM72",0,0.385306039017057,2303,22702,0,0,0,0,0.816941578433482,0,41.7426529,-5.7013359,275362.805586564,4624812.50583497,-476286.412389344,4983239.3211822,0
2943,"30TTM73","TM73",0,0.368197319425718,2304,22703,0,1,0,1,0.866365874021274,0,41.8362083,-5.7067704,275238.14307402,4635215.30826928,-476304.69672009,4993591.29963597,0
2944,"30TTM74","TM74",0,0.331135838498838,2305,22704,1,0,1,1,0.88932805526074,1,41.9294395,-5.7099595,275300.45529688,4645576.39029064,-476135.364766328,5003901.7848219,1
2945,"30TTM75","TM75",0,0.322280867364585,2306,22705,2,0,1,1,0.869127246469732,1,42.0135536,-5.7138853,275271.013678339,4654927.14080997,-476068.62874737,5013199.17879867,1
2946,"30TTM76","TM76",0,0.320042971910775,2307,22706,0,0,0,0,0.918727521697712,1,42.1023102,-5.720201,275061.683999505,4664799.84834733,-476177.594824983,5023004.74603654,0
2947,"30TTM77","TM77",1,0.328016248992879,2308,22707,1,0,1,1,1,1,42.1907692,-5.7209301,275314.65689428,4674624.93563725,-475821.431562069,5032772.33820088,0
2948,"30TTM78","TM78",0,0.349252589672578,2309,22708,1,0,1,1,0.916273068377186,1,42.2820511,-5.7251134,275293.515741004,4684772.74122779,-475737.885904833,5042846.285332,1
2949,"30TTM79","TM79",0,0.384379806629421,2310,22709,0,0,0,0,0.892142281517808,1,42.3704643,-5.7321973,275024.851947306,4694609.80203427,-475907.123125917,5052598.44877661,0
2950,"30TTM80","TM80",0,0.238029250557701,2386,22942,0,0,0,0,0.918630120369838,1,41.5669098,-5.5743117,285343.558824504,4604974.18733315,-466471.552445141,4963777.98642871,0
2951,"30TTM81","TM81",0,0.268964037552119,2387,22943,1,0,1,1,0.84980418461921,1,41.655201,-5.574863,285590.357188451,4614779.23885072,-466117.867699421,4973557.60408186,1
2952,"30TTM82","TM82",0,0.284282560093423,2388,22944,1,0,1,1,0.788228212802419,1,41.7470207,-5.5793009,285526.3233944,4624985.9051328,-466071.812350135,4983722.74719128,1
2953,"30TTM83","TM83",0,0.288839906252856,2389,22945,0,1,0,1,0.789755340057865,0,41.8370361,-5.5823078,285576.698833451,4634988.80155621,-465912.88758177,4993682.87116184,0
2954,"30TTM84","TM84",0,0.276277824969237,2390,22946,0,1,0,1,0.852807141059745,0,41.9310341,-5.587338,285473.878269005,4645439.14230508,-465903.050030801,5004078.08354911,0
2955,"30TTM85","TM85",0,0.278211696279312,2391,22947,1,1,1,1,0.922930951416056,0,42.0200348,-5.5926199,285335.203762413,4655335.36244187,-465935.299857879,5013915.37575525,1
2956,"30TTM86","TM86",1,0.303468769676857,2392,22948,1,0,1,1,1,1,42.1035385,-5.5930233,285583.131893958,4664609.06036185,-465585.046675533,5023140.40908686,0
2957,"30TTM87","TM87",1,0.340863389050145,2393,22949,1,0,1,1,1,1,42.1961975,-5.5967088,285591.51378111,4674907.78856663,-465464.63696766,5033371.56198886,0
2958,"30TTM88","TM88",1,0.324402396990899,2394,22950,1,0,1,1,1,1,42.2845573,-5.6041365,285278.180469068,4684738.68448192,-465673.497501612,5043122.79492152,0
2959,"30TTM89","TM89",1,0.338734128556537,2395,22951,2,0,1,1,1,1,42.3717957,-5.6048279,285517.951129339,4694428.20497913,-465326.286161158,5052745.26590981,0
2960,"30TTM90","TM90",0,0.178851589172931,2469,23209,0,0,0,0,0.917940278978644,0,41.5683746,-5.4540696,295375.213712546,4604844.70994295,-456402.927768069,4963940.27648483,0
2961,"30TTM91","TM91",0,0.208519824855404,2470,23210,0,0,0,0,0.848863177992037,0,41.6569824,-5.45748,295371.24311422,4614691.53392107,-456295.493472476,4973754.87023643,0
2962,"30TTM92","TM92",0,0.222905534169904,2471,23211,0,0,0,0,0.786718752724573,0,41.75,-5.4602075,295439.341951555,4625026.53508888,-456109.978679848,4984052.48763951,0
2963,"30TTM93","TM93",0,0.227168012843101,2472,23212,0,0,0,0,0.788558956557554,0,41.8411446,-5.4659557,295251.844963213,4635160.90824852,-456183.509722302,4994137.3483247,0
2964,"30TTM94","TM94",0,0.238642396229174,2473,23213,0,1,0,1,0.849046607363196,0,41.9314041,-5.4706073,295154.31907341,4645194.54959932,-456167.742637491,5004118.99045616,0
2965,"30TTM95","TM95",0,0.258131256919599,2474,23214,0,0,0,0,0.919060723116669,0,42.0211449,-5.4709301,295415.160351236,4655160.38765762,-455792.028716655,5014038.04324342,0
2966,"30TTM96","TM96",1,0.310830879026507,2475,23215,0,1,0,1,1,1,42.109169,-5.473691,295469.46354093,4664941.56072379,-455626.000985969,5023762.27294771,NA
2967,"30TTM97","TM97",0,0.360478649069772,2476,23216,1,1,1,1,0.91875461759871,1,42.1972275,-5.4817872,295084.444574432,4674739.50024486,-455902.230481851,5033485.26033466,1
2968,"30TTM98","TM98",0,0.351144574194322,2477,23217,2,0,1,1,0.89161340960941,1,42.2900314,-5.4826975,295309.679447834,4685047.29373403,-455557.75949739,5043726.73928496,1
2969,"30TTM99","TM99",0,0.332380002520015,2478,23218,1,0,1,1,0.919438255678478,1,42.3739433,-5.4865499,295264.547709202,4694374.86227534,-455496.799374303,5052982.08521014,1
2970,"30TTN50","TN50",0,0.432672183474683,2140,22304,0,1,0,1,0.919597290574253,1,42.4505043,-5.9596462,256604.666301843,4704126.04091885,-494395.110949701,5061422.61403661,0
2971,"30TTN51","TN51",0,0.518289909775407,2141,22305,0,1,0,1,0.92990504472731,1,42.5416031,-5.9610701,256841.080464434,4714247.1061456,-494061.851200559,5071460.85908223,0
2972,"30TTN52","TN52",0,0.558436260295414,2142,22306,0,1,0,1,0.931593749660337,1,42.6346779,-5.9598022,257306.879251823,4724580.00955633,-493494.594578284,5081711.19878809,0
2973,"30TTN60","TN60",1,0.411178282081736,2225,22494,2,2,1,1,1,1,42.4529724,-5.8601713,264795.147655374,4704119.4430353,-486130.95093429,5061694.64770577,0
2974,"30TTN61","TN61",1,0.466971539912887,2226,22495,3,1,1,1,1,1,42.544323,-5.8607001,265094.135736049,4714265.77496676,-485729.778948198,5071760.48298017,0
2975,"30TTN62","TN62",1,0.516532475267711,2227,22496,3,1,1,1,1,1,42.6377869,-5.8674679,264890.211202701,4724664.26396804,-485833.74095368,5082053.49476041,0
2976,"30TTN63","TN63",1,0.527331162715623,2228,22497,1,0,1,1,1,1,42.7219887,-5.9049902,262135.144415309,4734120.55211046,-488525.388755385,5091321.55143249,0
2977,"30TTN64","TN64",1,0.544970400029048,2229,22498,2,0,1,1,1,1,42.810379,-5.9020505,262713.767190592,4743928.75601561,-487845.532244563,5101045.58794717,0
2978,"30TTN65","TN65",1,0.51697294947994,2230,22499,1,0,1,1,1,1,42.9048691,-5.908884,262517.687096997,4754442.08094157,-487941.944283204,5111434.94808204,0
2979,"30TTN66","TN66",0,0.493775216810852,2231,22500,1,0,1,1,0.917623469350144,1,42.9946404,-5.9086504,262881.91798136,4764411.52452359,-487476.588408873,5121299.96823252,1
2980,"30TTN67","TN67",0,0.391444330316151,2232,22501,1,0,1,1,0.850640029346791,1,43.0827866,-5.9093585,263163.750755793,4774203.25741593,-487095.966682143,5130981.17832739,1
2981,"30TTN68","TN68",0,0.319676978768543,2233,22502,1,0,1,1,0.856005804742954,1,43.1694221,-5.9166665,262903.940373237,4783846.00100047,-487265.333258316,5140491.40727488,1
2982,"30TTN70","TN70",0,0.377659951228545,2311,22710,1,0,1,1,0.886957829673996,1,42.4559212,-5.7327561,275284.360815972,4704101.4258516,-475547.177220917,5062019.65882336,1
2983,"30TTN71","TN71",0,0.416822887792419,2312,22711,0,0,0,0,0.89108600826169,0,42.5470276,-5.7385039,275138.647851418,4714234.32843663,-475589.345978684,5072058.41660244,0
2984,"30TTN72","TN72",0,0.445133104079415,2313,22712,0,0,0,0,0.889417098549713,0,42.6389084,-5.7414703,275225.736794271,4724445.99695862,-475395.608953078,5082176.9685671,0
2985,"30TTN73","TN73",0,0.44394081155096,2314,22713,1,0,1,1,0.920839052412852,1,42.7283897,-5.7452831,275236.154618157,4734393.57962792,-475281.921348858,5092025.91510234,1
2986,"30TTN74","TN74",1,0.468009900092314,2315,22714,0,0,0,0,1,1,42.8140793,-5.7521725,274982.722595064,4743928.41754453,-475439.236359096,5101452.55423433,NA
2987,"30TTN75","TN75",1,0.524737491171698,2316,22715,3,0,1,1,1,1,42.905201,-5.7529411,275250.875654079,4754050.32930422,-475062.937184549,5111471.43064276,0
2988,"30TTN76","TN76",0,0.512896767875707,2317,22716,3,0,1,1,0.913818619510008,1,42.9994202,-5.7570572,275258.182391237,4764525.33547642,-474946.648581011,5121825.0727136,1
2989,"30TTN77","TN77",0,0.403448193339449,2318,22717,1,0,1,1,0.886288592292098,1,43.0879822,-5.7641549,275003.71746736,4774380.1963094,-475101.867296703,5131551.65582712,1
2990,"30TTN78","TN78",0,0.351251102979533,2319,22718,1,0,1,1,0.868238585652062,1,43.1696167,-5.7651691,275220.529745637,4783449.47931951,-474787.860556484,5140512.76342429,1
2991,"30TTN79","TN79",0,0.262025668107742,2320,22719,1,0,1,1,0.82341471224928,1,43.2561989,-5.7716055,275016.047799884,4793082.9675911,-474894.851188288,5150012.10746784,1
2992,"30TTN80","TN80",0,0.340051054813278,2396,22952,1,0,1,1,0.918405695057714,1,42.4605141,-5.6095395,285432.850147153,4704292.36461384,-465304.642305752,5062525.86813634,1
2993,"30TTN81","TN81",1,0.369598352679324,2397,22953,1,0,1,1,1,1,42.5504684,-5.6121831,285523.405848658,4714288.68387101,-465104.198447273,5072437.44166389,0
2994,"30TTN82","TN82",1,0.437212543225207,2398,22954,1,0,1,1,1,1,42.6410866,-5.6171575,285426.291076441,4724364.78281745,-465092.260836979,5082416.77952155,0
2995,"30TTN83","TN83",1,0.45183038667409,2399,22955,2,0,1,1,1,1,42.7292595,-5.6231017,285243.059335302,4734171.9428011,-465170.303375931,5092121.62548003,0
2996,"30TTN84","TN84",1,0.506829606845928,2400,22956,1,0,1,1,1,1,42.8189049,-5.6235294,285517.840249831,4744128.73538515,-464783.645027546,5101983.26958893,0
2997,"30TTN85","TN85",1,0.589278072193404,2401,22957,3,0,1,1,1,1,42.9086418,-5.6270218,285543.367451788,4754103.62617429,-464648.584102299,5111849.64023138,0
2998,"30TTN86","TN86",1,0.524455136280628,2402,22958,0,1,0,1,1,1,42.9994316,-5.6343865,285258.250065089,4764205.49073728,-464826.486979278,5121826.32508902,NA
2999,"30TTN87","TN87",1,0.412636096411004,2403,22959,1,0,1,1,1,1,43.0901642,-5.6358728,285453.739695483,4774286.12555551,-464518.028058557,5131791.23430839,0
