idnum,utmcode,lat,lon,alydic2002,alydic2015,alydic_p
1463,29TPF77,41.3098946,-6.9144902,0,0,1.78E-12
1464,29TPF78,41.4006195,-6.9099684,0,0,1.29E-12
1465,29TPF79,41.4881783,-6.9106369,0,0,2.52E-12
1466,29TPF80,40.6794128,-6.8102403,0,0,2.82E-12
1467,29TPF81,40.7713127,-6.8127747,0,0,8.74E-13
1468,29TPF82,40.8598366,-6.8066015,0,0,5.91E-13
1469,29TPF83,40.9499817,-6.803946,0,0,5.25E-13
1470,29TPF84,41.0407715,-6.8035464,0,0,2.06E-12
1471,29TPF85,41.1276894,-6.8015857,0,0,2.02E-12
1472,29TPF86,41.2191772,-6.7973862,0,0,1.78E-12
1473,29TPF87,41.3072853,-6.7913795,0,0,3.43E-12
1474,29TPF88,41.3968735,-6.7913117,0,0,2.75E-12
1475,29TPF89,41.4866257,-6.7901554,0,0,1.21E-12
1476,29TPF90,40.675045,-6.6962852,0,0,4.95E-12
1477,29TPF91,40.7654114,-6.6914182,0,0,3.08E-12
1478,29TPF92,40.8599052,-6.6906681,0,0,1.66E-12
1479,29TPF93,40.9482231,-6.6862855,0,0,1.88E-12
1480,29TPF94,41.0351486,-6.6838045,0,0,2.14E-12
1481,29TPF95,41.1283188,-6.6804643,0,0,1.00E-12
1482,29TPF96,41.2161255,-6.6776528,0,0,2.57E-12
1483,29TPF97,41.3060646,-6.6733866,0,0,4.98E-12
1484,29TPF98,41.3924713,-6.6713767,0,0,2.37E-12
1485,29TPF99,41.4830475,-6.6676068,0,0,7.40E-13
1486,29TPG00,41.5925522,-7.7535048,0,0,2.24E-15
1487,29TPG01,41.681881,-7.7500315,0,0,1.69E-16
1488,29TPG02,41.7712555,-7.7491403,0,0,1.70E-17
1489,29TPG03,41.8644791,-7.7506943,0,0,1.99E-18
1490,29TPG04,41.9538765,-7.7450027,0,0,3.30E-19
1491,29TPG05,42.0458984,-7.7428184,0,0,3.17E-20
1492,29TPG06,42.1360168,-7.7421784,0,0,5.38E-20
1493,29TPG07,42.2246628,-7.7415977,0,0,3.01E-19
1494,29TPG08,42.3157349,-7.7382259,0,0,4.24E-19
1495,29TPG09,42.405201,-7.7344894,0,0,8.66E-19
1496,29TPG10,41.5899963,-7.631813,0,0,1.39E-14
1497,29TPG11,41.6804161,-7.6318469,0,0,4.90E-16
1498,29TPG12,41.7696152,-7.6295991,0,0,5.52E-17
1499,29TPG13,41.8603477,-7.6256895,0,0,4.91E-18
1500,29TPG14,41.9541473,-7.6261978,0,0,3.87E-19
1501,29TPG15,42.0411568,-7.6231813,0,0,6.15E-20
1502,29TPG16,42.1312675,-7.6199427,0,0,1.88E-19
1503,29TPG17,42.2243614,-7.6184421,0,0,1.74E-18
1504,29TPG18,42.3134651,-7.6167908,0,0,1.78E-18
1505,29TPG19,42.40308,-7.6146436,0,0,2.93E-18
1506,29TPG20,41.5880623,-7.5121212,0,0,4.21E-14
1507,29TPG21,41.6771812,-7.5116081,0,0,2.99E-15
1508,29TPG22,41.7689857,-7.5078683,0,0,1.04E-16
1509,29TPG23,41.8590508,-7.5046844,0,0,1.48E-17
1510,29TPG24,41.9474869,-7.5034003,0,0,2.71E-18
1511,29TPG25,42.0414162,-7.5035195,0,0,3.12E-18
1512,29TPG26,42.1296844,-7.4990087,0,0,3.70E-18
1513,29TPG27,42.2198105,-7.4958911,0,0,1.40E-17
1514,29TPG28,42.3120766,-7.494453,0,0,2.99E-18
1515,29TPG29,42.3997383,-7.4954925,0,0,2.17E-18
1516,29TPG30,41.5842781,-7.3899941,0,0,1.32E-14
1517,29TPG31,41.6766396,-7.3882952,0,0,5.04E-15
1518,29TPG32,41.7669983,-7.3875446,0,0,8.49E-16
1519,29TPG33,41.8553619,-7.3854518,0,0,1.41E-16
1520,29TPG34,41.9462013,-7.3816018,0,0,1.95E-17
1521,29TPG35,42.0361443,-7.3796453,0,0,4.36E-17
1522,29TPG36,42.1292648,-7.3781219,0,0,1.16E-16
1523,29TPG37,42.2167168,-7.3755531,0,0,1.08E-16
1524,29TPG38,42.305233,-7.3731055,0,0,2.33E-17
1525,29TPG39,42.3993835,-7.3695407,0,0,1.85E-18
1526,29TPG40,41.5857887,-7.2707644,0,0,3.93E-14
1527,29TPG41,41.6730461,-7.2655869,0,0,2.38E-14
1528,29TPG42,41.7636299,-7.2665544,0,0,3.87E-15
1529,29TPG43,41.8541641,-7.2644911,0,0,8.93E-16
1530,29TPG44,41.9435921,-7.2606959,0,0,1.86E-16
1531,29TPG45,42.0357285,-7.2561722,0,0,2.72E-16
1532,29TPG46,42.1229095,-7.2562952,0,0,1.53E-15
1533,29TPG47,42.2150192,-7.2553539,0,0,4.13E-16
1534,29TPG48,42.3048096,-7.2505589,0,0,4.26E-17
1535,29TPG49,42.3936653,-7.2471461,0,0,3.33E-18
1536,29TPG50,41.5827217,-7.1477747,0,0,3.72E-13
1537,29TPG51,41.6730347,-7.1482501,0,0,1.20E-13
1538,29TPG52,41.7600403,-7.1429319,0,0,3.03E-14
1539,29TPG53,41.8524513,-7.1417828,0,0,4.38E-15
1540,29TPG54,41.9439278,-7.1392131,0,0,1.78E-15
1541,29TPG55,42.0301132,-7.1372013,0,0,9.15E-16
1542,29TPG56,42.1208839,-7.1330075,0,0,3.59E-15
1543,29TPG57,42.2111053,-7.131341,0,0,1.39E-15
1544,29TPG58,42.3032532,-7.1301847,0,0,8.70E-17
1545,29TPG59,42.391674,-7.1257091,0,0,3.73E-18
1546,29TPG60,41.5808525,-7.0282197,0,0,3.13E-13
1547,29TPG61,41.6690292,-7.0249996,0,0,1.01E-13
1548,29TPG62,41.7616692,-7.0239453,0,0,4.80E-14
1549,29TPG63,41.8489609,-7.0185108,0,0,1.13E-14
1550,29TPG64,41.9390678,-7.0185766,0,0,5.15E-15
1551,29TPG65,42.0302505,-7.0145936,0,0,4.74E-15
1552,29TPG66,42.118187,-7.0123858,0,0,1.43E-14
1553,29TPG67,42.208725,-7.0069113,0,0,3.79E-15
1554,29TPG68,42.2975578,-7.0077677,0,0,1.64E-16
1555,29TPG69,42.3887367,-7.0055966,0,0,4.58E-18
1556,29TPG70,41.5768967,-6.9054933,0,0,2.90E-13
1557,29TPG71,41.6688194,-6.9041753,0,0,4.70E-14
1558,29TPG72,41.757328,-6.9015117,0,0,1.42E-14
1559,29TPG73,41.8482971,-6.9023304,0,0,1.25E-14
1560,29TPG74,41.9353905,-6.8941202,0,0,1.77E-14
1561,29TPG75,42.0262032,-6.8940582,0,0,1.60E-14
1562,29TPG76,42.1188889,-6.8901467,0,0,7.89E-15
1563,29TPG77,42.2044373,-6.8884563,0,0,1.60E-14
1564,29TPG78,42.293663,-6.8840699,0,0,8.32E-16
1565,29TPG79,42.3855782,-6.8818436,0,0,8.92E-18
1566,29TPG80,41.5760536,-6.7868276,0,0,2.06E-13
1567,29TPG81,41.6654549,-6.7815909,0,0,3.18E-14
1568,29TPG82,41.7555428,-6.7823691,0,0,1.63E-14
1569,29TPG83,41.8439713,-6.7788844,0,0,1.38E-14
1570,29TPG84,41.935936,-6.7768655,0,0,4.20E-14
1571,29TPG85,42.02425,-6.7688975,0,0,3.41E-14
1572,29TPG86,42.1115494,-6.7712464,0,0,1.64E-14
1573,29TPG87,42.2036476,-6.7665253,0,0,1.20E-14
1574,29TPG88,42.2924347,-6.7634797,0,0,4.55E-15
1575,29TPG89,42.381794,-6.757031,0,0,2.54E-16
1576,29TPG90,41.5751038,-6.6656647,0,0,2.55E-13
1577,29TPG91,41.6624031,-6.6647477,0,0,8.18E-14
1578,29TPG92,41.7513199,-6.6586299,0,0,2.62E-14
1579,29TPG93,41.8439255,-6.6578889,0,0,1.14E-14
1580,29TPG94,41.9313927,-6.6534438,0,0,1.63E-14
1581,29TPG95,42.0207558,-6.6526108,0,0,1.52E-14
1582,29TPG96,42.1096611,-6.6461377,0,0,9.35E-15
1583,29TPG97,42.1989326,-6.6443172,0,0,1.95E-14
1584,29TPG98,42.2921181,-6.6413217,0,0,1.19E-14
1585,29TPG99,42.3793564,-6.6372375,0,0,4.22E-15
1586,29TPH00,42.4925613,-7.7336779,0,0,6.85E-19
1587,29TPH01,42.5830002,-7.7350526,0,0,2.30E-19
1588,29TPH02,42.6723976,-7.7294774,0,0,5.32E-20
1589,29TPH03,42.763279,-7.7274804,0,0,2.54E-21
1590,29TPH04,42.8515244,-7.7247329,0,0,6.25E-24
1591,29TPH05,42.9420166,-7.7253122,0,0,1.06E-26
1592,29TPH06,43.0303688,-7.7225842,0,0,2.13E-28
1593,29TPH07,43.1172562,-7.7177916,0,0,4.17E-29
1594,29TPH08,43.2023773,-7.7168441,0,0,2.04E-30
1595,29TPH09,43.287262,-7.717,0,0,4.50E-31
1596,29TPH10,42.4916573,-7.6132407,0,0,8.71E-19
1597,29TPH11,42.5809402,-7.6088653,0,0,4.42E-19
1598,29TPH12,42.6728935,-7.6095481,0,0,9.31E-20
1599,29TPH13,42.7603569,-7.6052127,0,0,5.18E-21
1600,29TPH14,42.8505783,-7.6038375,0,0,3.77E-23
1601,29TPH15,42.9398651,-7.6012421,0,0,6.53E-26
1602,29TPH16,43.0313263,-7.5986376,0,0,7.03E-28
1603,29TPH17,43.1148338,-7.5977178,0,0,4.11E-28
1604,29TPH18,43.2000198,-7.5942564,0,0,6.03E-29
1605,29TPH19,43.2858276,-7.5924816,0,0,4.08E-30
1606,29TPH20,42.491188,-7.4895267,0,0,6.98E-19
1607,29TPH21,42.582016,-7.4877744,0,0,7.06E-19
1608,29TPH22,42.6696968,-7.4841342,0,0,2.71E-19
1609,29TPH23,42.7602692,-7.4863029,0,0,1.36E-20
1610,29TPH24,42.8485489,-7.4805412,0,0,4.26E-22
1611,29TPH25,42.9404449,-7.477344,0,0,4.66E-24
1612,29TPH26,43.0270576,-7.475883,0,0,2.88E-25
1613,29TPH27,43.1141472,-7.4759321,0,0,4.69E-26
1614,29TPH28,43.1980171,-7.4719791,0,0,5.27E-28
1615,29TPH29,43.2851906,-7.4687638,0,0,3.83E-29
1616,29TPH30,42.4893913,-7.3704224,0,0,1.41E-18
1617,29TPH31,42.5781898,-7.3650808,0,0,1.15E-18
1618,29TPH32,42.6678085,-7.364697,0,0,1.93E-18
1619,29TPH33,42.7580223,-7.3599758,0,0,2.10E-19
1620,29TPH34,42.8501053,-7.3595414,0,0,5.74E-21
1621,29TPH35,42.9372101,-7.356101,0,0,2.06E-22
1622,29TPH36,43.0258446,-7.3542042,0,0,2.67E-23
1623,29TPH37,43.1108551,-7.3507633,0,0,2.38E-24
1624,29TPH38,43.1990128,-7.3498774,0,0,5.71E-27
1625,29TPH39,43.2830963,-7.3459287,0,0,1.16E-28
1626,29TPH40,42.4866714,-7.2453618,0,0,1.82E-18
1627,29TPH41,42.5759811,-7.2471514,0,0,1.15E-17
1628,29TPH42,42.6652756,-7.2393994,0,0,4.88E-17
1629,29TPH43,42.7574844,-7.2376204,0,0,1.32E-17
1630,29TPH44,42.8471298,-7.2350907,0,0,2.79E-19
1631,29TPH45,42.9363022,-7.2368851,0,0,5.98E-21
1632,29TPH46,43.0237923,-7.2299628,0,0,7.35E-22
1633,29TPH47,43.1103287,-7.2274323,0,0,1.22E-22
1634,29TPH48,43.1957626,-7.2241802,0,0,1.03E-24
1635,29TPH49,43.281517,-7.2254834,0,0,1.37E-27
1636,29TPH50,42.4792938,-7.1239681,0,0,1.32E-18
1637,29TPH51,42.5738297,-7.119556,0,0,7.27E-18
1638,29TPH52,42.6657028,-7.119523,0,0,7.26E-17
1639,29TPH53,42.7527847,-7.1142483,0,0,4.39E-17
1640,29TPH54,42.8436737,-7.1140051,0,0,2.56E-18
1641,29TPH55,42.9354057,-7.1095896,0,0,1.25E-19
1642,29TPH56,43.0241089,-7.1090884,0,0,9.77E-21
1643,29TPH57,43.1087875,-7.1032839,0,0,1.08E-21
1644,29TPH58,43.1927528,-7.1022525,0,0,2.41E-23
1645,29TPH59,43.2789917,-7.0988865,0,0,1.53E-26
1646,29TPH60,42.4794884,-7.0006881,0,0,4.10E-19
1647,29TPH61,42.5680237,-6.9965372,0,0,1.03E-19
1648,29TPH62,42.6604996,-6.9952149,0,0,1.26E-18
1649,29TPH63,42.7518272,-6.9958353,0,0,4.42E-17
1650,29TPH64,42.8398857,-6.9882398,0,0,2.67E-17
1651,29TPH65,42.9322586,-6.9865637,0,0,3.89E-18
1652,29TPH66,43.0226135,-6.9834909,0,0,1.17E-19
1653,29TPH67,43.1064186,-6.9844646,0,0,2.74E-21
1654,29TPH68,43.1917496,-6.9772811,0,0,2.52E-23
1655,29TPH69,43.2769394,-6.975378,0,0,2.97E-26
1656,29TPH70,42.4773827,-6.8798957,0,0,4.12E-19
1657,29TPH71,42.5660324,-6.8757334,0,0,5.13E-20
1658,29TPH72,42.6531868,-6.8742466,0,0,3.37E-20
1659,29TPH73,42.7478256,-6.8692908,0,0,2.85E-18
1660,29TPH74,42.8417435,-6.8689432,0,0,3.33E-16
1661,29TPH75,42.9276047,-6.8632197,0,0,4.09E-17
1662,29TPH76,43.0168343,-6.8620954,0,0,3.85E-18
1663,29TPH77,43.1059227,-6.8577762,0,0,9.58E-20
1664,29TPH78,43.1916008,-6.8570008,0,0,8.61E-23
1665,29TPH79,43.2763977,-6.850316,0,0,1.13E-26
1666,29TPH80,42.4722443,-6.757246,0,0,2.01E-18
1667,29TPH81,42.5624886,-6.7565069,0,0,1.38E-19
1668,29TPH82,42.6532097,-6.7496972,0,0,6.47E-20
1669,29TPH83,42.7417068,-6.7456961,0,0,3.17E-19
1670,29TPH84,42.8344116,-6.7449617,0,0,6.02E-17
1671,29TPH85,42.9270477,-6.7437267,0,0,2.32E-16
1672,29TPH86,43.0140266,-6.7373681,0,0,1.50E-17
1673,29TPH87,43.101162,-6.7335472,0,0,3.41E-19
1674,29TPH88,43.1895065,-6.7302709,0,0,1.06E-21
1675,29TPH89,43.2737274,-6.7307963,0,0,3.22E-26
1676,29TPH90,42.4664345,-6.6342201,0,0,5.22E-17
1677,29TPH91,42.5591469,-6.6314483,0,0,1.40E-18
1678,29TPH92,42.650959,-6.6270847,0,0,1.16E-18
1679,29TPH93,42.7409058,-6.6242499,0,0,1.87E-18
1680,29TPH94,42.8278008,-6.6205115,0,0,3.26E-17
1681,29TPH95,42.9213753,-6.6186867,0,0,5.41E-16
1682,29TPH96,43.0146675,-6.6147723,0,0,1.02E-17
1683,29TPH97,43.0989952,-6.6083417,0,0,1.36E-19
1684,29TPH98,43.1838303,-6.6076794,0,0,4.86E-23
1685,29TPH99,43.2719154,-6.6029339,0,0,6.39E-27
1686,29TPJ00,43.3744736,-7.7136178,0,0,8.08E-32
1687,29TPJ01,43.4603882,-7.7101765,0,0,4.48E-33
1688,29TPJ02,43.5470276,-7.706955,0,0,7.91E-34
1689,29TPJ03,43.6351662,-7.7064714,0,0,4.05E-34
1690,29TPJ04,43.7035751,-7.7008004,0,0,1.46E-34
1691,29TPJ10,43.3729782,-7.5905023,0,0,3.35E-31
1692,29TPJ11,43.4596825,-7.5874124,0,0,1.87E-32
1693,29TPJ12,43.5450745,-7.5846429,0,0,2.63E-33
1694,29TPJ13,43.6282921,-7.5831189,0,0,1.60E-33
1695,29TPJ14,43.6906776,-7.5854001,0,0,3.74E-34
1696,29TPJ20,43.3712959,-7.4655075,0,0,9.95E-31
1697,29TPJ21,43.4567223,-7.4659481,0,0,4.61E-32
1698,29TPJ22,43.54245,-7.4638801,0,0,8.23E-33
1699,29TPJ23,43.6287155,-7.4594736,0,0,4.08E-33
1700,29TPJ24,43.6806717,-7.4905338,0,0,6.58E-34
1701,29TPJ30,43.368084,-7.343214,0,0,3.92E-30
1702,29TPJ31,43.4543495,-7.3417616,0,0,8.31E-32
1703,29TPJ32,43.5403519,-7.340868,0,0,1.49E-32
1704,29TPJ33,43.6116066,-7.3657713,0,0,7.94E-33
1705,29TPJ40,43.3663673,-7.2200737,0,0,8.94E-30
1706,29TPJ41,43.4525566,-7.2164273,0,0,2.17E-31
1707,29TPJ42,43.517601,-7.2179923,0,0,4.49E-32
1708,29TPJ50,43.3659134,-7.0979586,0,0,1.84E-29
1709,29TPJ51,43.4514732,-7.0939665,0,0,1.52E-31
1710,29TPJ52,43.5117912,-7.1001339,0,0,3.59E-32
1711,29TPJ60,43.3641739,-6.9717417,0,0,4.37E-29
1712,29TPJ61,43.4481888,-6.9719262,0,0,2.00E-31
1713,29TPJ62,43.5162239,-6.9600592,0,0,2.06E-32
1714,29TPJ70,43.3596764,-6.8490601,0,0,3.15E-29
1715,29TPJ71,43.4471741,-6.84618,0,0,2.33E-31
1716,29TPJ72,43.5132065,-6.8456836,0,0,2.10E-32
1717,29TPJ80,43.3585739,-6.7228584,0,0,1.58E-29
1718,29TPJ81,43.4435463,-6.7218533,0,0,3.86E-32
1719,29TPJ82,43.5137177,-6.716404,0,0,1.34E-33
1720,29TPJ90,43.3581696,-6.6026111,0,0,2.02E-30
1721,29TPJ91,43.4435883,-6.5942397,0,0,3.36E-33
1722,29TPJ92,43.5102882,-6.5981712,0,0,1.62E-34
1723,29TQE03,40.0453186,-6.5947061,0,0,1.64E-09
1724,29TQE04,40.1373749,-6.5918512,0,0,1.62E-09
1725,29TQE05,40.2243271,-6.5931802,0,0,4.36E-09
1726,29TQE06,40.3142509,-6.5863209,0,0,4.32E-09
1727,29TQE07,40.4030724,-6.5845213,0,0,2.13E-10
1728,29TQE08,40.4913788,-6.5809808,0,0,1.92E-11
1729,29TQE09,40.5830574,-6.5820036,0,0,1.01E-11
1730,29TQE13,40.0447655,-6.4779053,0,0,3.44E-09
1731,29TQE14,40.12957,-6.474792,0,0,2.68E-09
1732,29TQE15,40.2218666,-6.4711542,0,0,4.66E-09
1733,29TQE16,40.3126564,-6.4706416,0,0,4.43E-08
1734,29TQE17,40.4013901,-6.4652381,0,0,5.85E-09
1735,29TQE18,40.4888077,-6.4631114,0,0,9.49E-11
1736,29TQE19,40.5778008,-6.4601679,0,0,2.56E-11
1737,29TQE23,40.0411758,-6.362771,0,0,4.50E-09
1738,29TQE24,40.130455,-6.3556967,0,0,3.92E-09
1739,29TQE25,40.2172813,-6.3530383,0,0,5.80E-09
1740,29TQE26,40.3082771,-6.3489823,0,0,5.18E-08
1741,29TQE27,40.3977432,-6.3484292,0,0,7.75E-08
1742,29TQE28,40.4879951,-6.3451471,0,0,8.81E-10
1743,29TQE29,40.5784187,-6.3376503,0,0,3.89E-11
1744,29TQE33,40.0341721,-6.2403574,0,0,1.37E-08
1745,29TQE34,40.1281319,-6.2383451,0,0,8.77E-09
1746,29TQE35,40.2180481,-6.2355313,0,0,7.34E-09
1747,29TQE36,40.30233,-6.2291512,0,0,5.51E-08
1748,29TQE37,40.3935204,-6.229073,0,0,8.16E-08
1749,29TQE38,40.4856339,-6.2227535,0,0,1.00E-08
1750,29TQE39,40.5737877,-6.2216806,0,0,2.37E-10
1751,29TQE43,40.0335236,-6.0870361,0,0,4.01E-08
1752,29TQE44,40.120636,-6.0848041,0,0,8.06E-08
1753,29TQE45,40.2102089,-6.0829754,0,0,5.19E-08
1754,29TQE46,40.302372,-6.0850458,0,0,7.17E-08
1755,29TQE47,40.3910141,-6.0754347,0,0,4.42E-08
1756,29TQE48,40.4779053,-6.0794034,0,0,8.40E-09
1757,29TQE49,40.5691147,-6.0795298,0,0,5.59E-10
1758,29TQF00,40.6741791,-6.5755,0,0,1.18E-11
1759,29TQF01,40.7645149,-6.5708637,0,0,5.07E-12
1760,29TQF02,40.852211,-6.5707302,0,0,2.38E-12
1761,29TQF03,40.9457741,-6.5690923,0,0,3.14E-12
1762,29TQF04,41.0366516,-6.5632653,0,0,3.43E-12
1763,29TQF05,41.1230698,-6.5599518,0,0,2.09E-12
1764,29TQF06,41.2147942,-6.5562863,0,0,1.78E-12
1765,29TQF07,41.3016472,-6.5569153,0,0,6.23E-12
1766,29TQF08,41.3923912,-6.5497417,0,0,1.09E-12
1767,29TQF09,41.4822845,-6.5454125,0,0,2.91E-13
1768,29TQF10,40.6717148,-6.4558897,0,0,8.58E-12
1769,29TQF11,40.7614441,-6.4542937,0,0,3.07E-12
1770,29TQF12,40.8507042,-6.4505157,0,0,2.04E-12
1771,29TQF13,40.9396935,-6.4457254,0,0,2.67E-12
1772,29TQF14,41.0339012,-6.4453564,0,0,4.19E-12
1773,29TQF15,41.1227837,-6.4397268,0,0,3.60E-12
1774,29TQF16,41.2086411,-6.4384799,0,0,2.57E-12
1775,29TQF17,41.301796,-6.4324956,0,0,3.31E-12
1776,29TQF18,41.3911209,-6.4298124,0,0,8.99E-13
1777,29TQF19,41.4787483,-6.4277439,0,0,2.74E-13
1778,29TQF20,40.6646042,-6.3368883,0,0,4.78E-12
1779,29TQF21,40.7564049,-6.3361168,0,0,1.58E-12
1780,29TQF22,40.8485527,-6.3289857,0,0,1.05E-12
1781,29TQF23,40.9397964,-6.325953,0,0,1.98E-12
1782,29TQF24,41.0263634,-6.3219619,0,0,3.41E-12
1783,29TQF25,41.1186981,-6.3237443,0,0,2.88E-12
1784,29TQF26,41.2092628,-6.3152699,0,0,2.38E-12
1785,29TQF27,41.2963333,-6.3102779,0,0,2.05E-12
1786,29TQF28,41.3876686,-6.3103943,0,0,7.64E-13
1787,29TQF29,41.4765205,-6.3058028,0,0,2.86E-13
1788,29TQF30,40.6630363,-6.2171631,0,0,6.63E-12
1789,29TQF31,40.7510681,-6.2115955,0,0,1.41E-12
1790,29TQF32,40.844326,-6.2122984,0,0,6.43E-13
1791,29TQF33,40.9352989,-6.2045012,0,0,8.12E-13
1792,29TQF34,41.0255051,-6.2033963,0,0,1.48E-12
1793,29TQF35,41.1137314,-6.1984859,0,0,1.65E-12
1794,29TQF36,41.2062683,-6.1940889,0,0,1.09E-12
1795,29TQF37,41.2951317,-6.1937718,0,0,7.51E-13
1796,29TQF38,41.3818092,-6.185843,0,0,4.86E-13
1797,29TQF39,41.4744987,-6.1844687,0,0,3.27E-13
1798,29TQF40,40.6597214,-6.0727043,0,0,2.13E-11
1799,29TQF41,40.7508545,-6.0738459,0,0,3.12E-12
1800,29TQF42,40.8387337,-6.0705786,0,0,1.09E-12
1801,29TQF43,40.9281807,-6.0709448,0,0,5.45E-13
1802,29TQF44,41.0213356,-6.0698018,0,0,5.85E-13
1803,29TQF45,41.1128464,-6.0621481,0,0,5.17E-13
1804,29TQF46,41.1996574,-6.0656815,0,0,3.78E-13
1805,29TQF47,41.290638,-6.0645928,0,0,1.60E-13
1806,29TQF48,41.3810692,-6.0599456,0,0,1.12E-13
1807,29TQF49,41.4684105,-6.0582061,0,0,1.41E-13
1808,29TQG00,41.5697098,-6.54532,0,0,1.87E-13
1809,29TQG01,41.6607819,-6.542325,0,0,7.84E-14
1810,29TQG02,41.7505074,-6.5403767,0,0,2.30E-14
1811,29TQG03,41.8385925,-6.5327754,0,0,1.02E-14
1812,29TQG04,41.9300728,-6.5335655,0,0,7.73E-15
1813,29TQG05,42.0173492,-6.5298586,0,0,5.07E-15
1814,29TQG06,42.1073418,-6.5245275,0,0,7.28E-15
1815,29TQG07,42.1977386,-6.5207162,0,0,1.01E-14
1816,29TQG08,42.2844429,-6.5189614,0,0,8.15E-15
1817,29TQG09,42.376461,-6.516573,0,0,5.36E-15
1818,29TQG10,41.5678329,-6.4221258,0,0,1.71E-13
1819,29TQG11,41.6571388,-6.4208465,0,0,9.53E-14
1820,29TQG12,41.7482719,-6.4165816,0,0,3.66E-14
1821,29TQG13,41.8362465,-6.4141741,0,0,1.06E-14
1822,29TQG14,41.923214,-6.4097557,0,0,5.25E-15
1823,29TQG15,42.016964,-6.4057221,0,0,1.47E-15
1824,29TQG16,42.1057053,-6.4034615,0,0,2.32E-15
1825,29TQG17,42.1934052,-6.3991051,0,0,4.37E-15
1826,29TQG18,42.2833023,-6.3948965,0,0,1.50E-15
1827,29TQG19,42.3716812,-6.3935938,0,0,1.26E-15
1828,29TQG20,41.5659523,-6.3037157,0,0,1.68E-13
1829,29TQG21,41.6562271,-6.2959123,0,0,7.67E-14
1830,29TQG22,41.7427902,-6.2948298,0,0,2.27E-14
1831,29TQG23,41.8333359,-6.2939739,0,0,7.12E-15
1832,29TQG24,41.9244156,-6.2859316,0,0,3.69E-15
1833,29TQG25,42.0108719,-6.2833428,0,0,9.14E-16
1834,29TQG26,42.1020317,-6.2806053,0,0,6.44E-16
1835,29TQG27,42.1908607,-6.2766166,0,0,8.15E-16
1836,29TQG28,42.2798767,-6.2736897,0,0,3.52E-16
1837,29TQG29,42.37117,-6.2654819,0,0,3.52E-17
1838,29TQG30,41.5649338,-6.1817083,0,0,2.32E-13
1839,29TQG31,41.6506042,-6.1751537,0,0,6.82E-14
1840,29TQG32,41.7412224,-6.1740026,0,0,2.08E-14
1841,29TQG33,41.831192,-6.1665664,0,0,5.85E-15
1842,29TQG34,41.9213028,-6.1674809,0,0,2.64E-15
1843,29TQG35,42.011055,-6.1615853,0,0,6.04E-16
1844,29TQG36,42.0965996,-6.1550756,0,0,3.81E-16
1845,29TQG37,42.1882668,-6.1551208,0,0,1.93E-16
1846,29TQG38,42.2786102,-6.1471071,0,0,3.37E-17
1847,29TQG39,42.3652954,-6.1467981,0,0,6.04E-18
1848,29TQG40,41.5602722,-6.0559988,0,0,9.37E-14
1849,29TQG41,41.6510162,-6.0583072,0,0,3.89E-14
1850,29TQG42,41.7379341,-6.0531359,0,0,9.63E-15
1851,29TQG43,41.8294067,-6.0498548,0,0,3.47E-15
1852,29TQG44,41.9167023,-6.0506282,0,0,1.36E-15
1853,29TQG45,42.0067673,-6.048471,0,0,4.91E-16
1854,29TQG46,42.0975914,-6.0466895,0,0,2.93E-16
1855,29TQG47,42.1827545,-6.0414615,0,0,1.21E-16
1856,29TQG48,42.2736435,-6.0427055,0,0,1.80E-17
1857,29TQG49,42.363739,-6.0410213,0,0,3.17E-18
1858,29TQH00,42.4668655,-6.5120506,0,0,3.28E-16
1859,29TQH01,42.5548058,-6.5048094,0,0,2.26E-17
1860,29TQH02,42.6458244,-6.5061846,0,0,9.88E-18
1861,29TQH03,42.7364349,-6.5019474,0,0,5.15E-17
1862,29TQH04,42.827755,-6.4972882,0,0,3.49E-16
1863,29TQH05,42.9160004,-6.4923005,0,0,6.50E-15
1864,29TQH06,43.0074921,-6.4892488,0,0,3.81E-16
1865,29TQH07,43.0961113,-6.4891796,0,0,7.43E-19
1866,29TQH08,43.1814957,-6.480917,0,0,2.28E-23
1867,29TQH09,43.2679482,-6.4792967,0,0,5.60E-28
1868,29TQH10,42.4638519,-6.3870244,0,0,2.71E-16
1869,29TQH11,42.5532036,-6.3862796,0,0,6.28E-17
1870,29TQH12,42.6399536,-6.3801398,0,0,1.22E-17
1871,29TQH13,42.7322311,-6.3781614,0,0,3.25E-16
1872,29TQH14,42.8250313,-6.3739243,0,0,2.51E-15
1873,29TQH15,42.9153824,-6.3674097,0,0,1.12E-14
1874,29TQH16,43.0012093,-6.3670406,0,0,1.11E-15
1875,29TQH17,43.0906067,-6.3618855,0,0,5.47E-18
1876,29TQH18,43.1808281,-6.3591495,0,0,1.07E-22
1877,29TQH19,43.2662697,-6.3533931,0,0,2.40E-27
1878,29TQH20,42.4572945,-6.2682629,0,0,2.15E-17
1879,29TQH21,42.5480499,-6.2617226,0,0,1.33E-17
1880,29TQH22,42.640625,-6.256846,0,0,1.00E-17
1881,29TQH23,42.7293053,-6.2521462,0,0,4.80E-17
1882,29TQH24,42.8181915,-6.2486558,0,0,8.60E-16
1883,29TQH25,42.9094734,-6.2481632,0,0,3.62E-15
1884,29TQH26,43.001194,-6.239831,0,0,8.41E-16
1885,29TQH27,43.086731,-6.2358928,0,0,4.32E-18
1886,29TQH28,43.1741295,-6.2352195,0,0,1.40E-22
